episode,total_reward,steps,success,collision,timeout,distance_to_target,parking_accuracy,exploration_rate,timestamp
210,13.586561168060118,200,False,False,True,9.65694606936343,0.0,0.01,1748939860.7182877
211,-134.73252531601463,147,False,True,False,14.292372271303762,0.0,0.01,1748939861.7983859
212,8.969363908651687,111,False,True,False,21.157544502634174,0.0,0.01,1748939862.5974581
213,-67.69963616936612,200,False,False,True,18.04068367912056,0.0,0.01,1748939864.0178306
214,-101.95057234256943,51,False,True,False,19.51499745059229,0.0,0.01,1748939864.379105
215,-17.202405218959115,200,False,False,True,9.330488393887265,0.0,0.01,1748939865.932739
216,-66.99976140234037,97,False,True,False,6.642508101329279,0.0,0.01,1748939866.7919266
217,-76.110113498879,200,False,False,True,15.558253164914047,0.0,0.01,1748939868.4137993
218,-30.650349040884432,200,False,False,True,8.601294981323107,0.0,0.01,1748939869.9182749
219,-122.03063510834528,95,False,True,False,18.330868321967166,0.0,0.01,1748939870.6008394
220,18.67200480748575,200,False,False,True,6.553146842336936,0.0,0.01,1748939871.9480796
221,-51.121717829492766,200,False,False,True,15.674496545399547,0.0,0.01,1748939874.47036
222,-25.739440981862916,200,False,False,True,18.512100466913143,0.0,0.01,1748939875.963766
223,-36.2366587429879,200,False,False,True,20.446917935483206,0.0,0.01,1748939877.478801
224,108.01736074467252,200,False,False,True,0.6662025499799965,0.0,0.01,1748939878.928635
225,-49.24542367985619,98,False,True,False,19.022824582194907,0.0,0.01,1748939879.650686
226,-43.216370260884645,200,False,False,True,31.84371548984629,0.0,0.01,1748939881.1574337
227,-119.80402650492809,61,False,True,False,23.410178961101607,0.0,0.01,1748939881.6468148
228,-84.46454329708894,57,False,True,False,15.186419563231318,0.0,0.01,1748939882.0422096
229,-55.07867046275271,200,False,False,True,21.052242628280663,0.0,0.01,1748939883.5194163
230,-87.15941326080501,43,False,True,False,16.557191125097592,0.0,0.01,1748939883.8431673
231,-38.60633279919442,200,False,False,True,16.399921116114008,0.0,0.01,1748939885.3172908
232,-68.84608952951719,200,False,False,True,19.617728566370793,0.0,0.01,1748939886.7951052
233,-102.37378673416698,33,False,True,False,20.810640920503335,0.0,0.01,1748939887.0182228
234,-24.413933646832138,200,False,False,True,37.903504716944106,0.0,0.01,1748939888.4185495
235,49.618886892950464,200,False,False,True,11.886186193745614,0.0,0.01,1748939889.8084428
236,17.450503099963996,200,False,False,True,9.452652619065795,0.0,0.01,1748939891.2630365
237,-95.49258482143449,34,False,True,False,21.66296545971794,0.0,0.01,1748939891.5215738
238,-98.56454533916354,23,False,True,False,9.995010686366749,0.0,0.01,1748939891.6921093
239,-25.025191118556005,200,False,False,True,7.940204868189534,0.0,0.01,1748939893.1567764
240,-111.61058630921636,138,False,True,False,18.582557635396736,0.0,0.01,1748939894.1969945
241,12.546369569006492,200,False,False,True,7.718373866443279,0.0,0.01,1748939896.7016056
242,4.485048510507969,200,False,False,True,9.7545806636888,0.0,0.01,1748939898.1342819
243,-53.57041418893135,200,False,False,True,16.167646794309555,0.0,0.01,1748939899.5521872
244,-70.79546320329179,200,False,False,True,32.95940309866838,0.0,0.01,1748939900.9802818
245,-3.533540946114074,200,False,False,True,12.123447590414598,0.0,0.01,1748939902.4046156
246,-88.13702282995146,32,False,True,False,11.968487575171304,0.0,0.01,1748939902.6399672
247,-98.09899987503286,36,False,True,False,29.800801365703812,0.0,0.01,1748939902.888223
248,8.433355272724217,200,False,False,True,25.438187720103215,0.0,0.01,1748939904.3763306
249,-104.79445168651365,200,False,False,True,25.39393785732265,0.0,0.01,1748939905.7760675
250,-14.43346077775084,200,False,False,True,11.517680351553196,0.0,0.01,1748939907.2504485
251,-55.77200829404762,200,False,False,True,14.070507712250082,0.0,0.01,1748939908.7030396
252,-38.758232730110294,200,False,False,True,10.512496265834416,0.0,0.01,1748939910.2028654
253,-96.33845850816594,137,False,True,False,16.521711819901412,0.0,0.01,1748939911.1879954
254,136.50766685114448,200,False,False,True,6.824418657729187,0.0,0.01,1748939912.5419858
255,-83.69787679703666,200,False,False,True,31.001233381095446,0.0,0.01,1748939913.9179525
256,-102.68687809451933,57,False,True,False,19.842502014346476,0.0,0.01,1748939914.3609986
257,-27.485800711020108,200,False,False,True,21.24091263339666,0.0,0.01,1748939915.847781
258,-99.94390814302311,87,False,True,False,17.17434876503424,0.0,0.01,1748939916.4645686
259,-112.01444914477979,82,False,True,False,19.37394965559041,0.0,0.01,1748939917.0169785
260,-47.13986839526635,200,False,False,True,12.25387163400536,0.0,0.01,1748939918.4126565
261,-28.798540249351053,200,False,False,True,20.71822135142273,0.0,0.01,1748939921.2371297
262,118.12283454276613,200,False,False,True,3.895059831120344,0.0,0.01,1748939922.7701302
263,-117.8590359173835,91,False,True,False,18.638569877512154,0.0,0.01,1748939923.4565182
264,-79.07741379775784,127,False,True,False,10.051584489059405,0.0,0.01,1748939924.448043
265,16.834233519389965,200,False,False,True,25.567603647691218,0.0,0.01,1748939925.939872
266,-94.99595717035695,30,False,True,False,11.365789922689505,0.0,0.01,1748939926.1839519
267,-8.666798185899289,200,False,False,True,17.241908539118977,0.0,0.01,1748939927.6989493
268,-14.009822646010377,87,False,True,False,11.521952290033031,0.0,0.01,1748939928.3320606
269,-132.7147181436897,200,False,False,True,27.827681782733052,0.0,0.01,1748939929.953145
270,-45.16440190282767,200,False,False,True,31.221522466203044,0.0,0.01,1748939931.5836484
271,17.740158151223646,200,False,False,True,10.651580739824432,0.0,0.01,1748939933.2292032
272,-59.41144977275974,200,False,False,True,35.063993506634596,0.0,0.01,1748939934.7140064
273,-100.4736282303193,6,False,True,False,34.52909716938714,0.0,0.01,1748939934.7645476
