training_step,loss,mean_q_value,max_q_value,gradient_norm,epsilon,learning_rate,timestamp
0,2.733654499053955,-1.5317108631134033,0.0,26.592615127563477,0.7441313554374126,0.001,1748940541.9054794
1,1.932651162147522,1.918243646621704,0.0,22.307613372802734,0.7441313554374126,0.0009999948706837162,1748940541.9659805
2,1.7552391290664673,3.3447587490081787,0.0,16.323766708374023,0.7441313554374126,0.0009999897413937424,1748940542.0274777
3,3.042208194732666,5.1110100746154785,0.0,31.6772518157959,0.7441313554374126,0.0009999846121300782,1748940542.0871716
4,3.129965305328369,4.711053371429443,0.0,28.930156707763672,0.7441313554374126,0.0009999794828927239,1748940542.1485353
5,1.6631050109863281,3.7424964904785156,0.0,28.30243492126465,0.7441313554374126,0.0009999743536816786,1748940542.209056
6,1.2861266136169434,3.203934669494629,0.0,17.68630599975586,0.7441313554374126,0.000999969224496943,1748940542.273422
7,1.1173611879348755,2.150768280029297,0.0,21.874603271484375,0.7441313554374126,0.0009999640953385165,1748940542.335999
8,1.5991029739379883,1.3118129968643188,0.0,22.348175048828125,0.7441313554374126,0.0009999589662063992,1748940542.396656
9,1.5814437866210938,1.3353773355484009,0.0,18.72148895263672,0.7441313554374126,0.0009999538371005907,1748940542.457366
10,2.6838648319244385,0.37535399198532104,0.0,18.845584869384766,0.7441313554374126,0.000999948708021091,1748940542.5198607
11,1.6884691715240479,0.8945071697235107,0.0,14.706953048706055,0.7441313554374126,0.0009999435789679,1748940542.5809221
12,2.0090856552124023,1.7814321517944336,0.0,17.559520721435547,0.7441313554374126,0.0009999384499410175,1748940542.6441944
13,1.7801789045333862,0.5810459852218628,0.0,16.26470375061035,0.7441313554374126,0.0009999333209404434,1748940542.705254
14,2.024627208709717,0.6471842527389526,0.0,16.308368682861328,0.7441313554374126,0.0009999281919661777,1748940542.7668576
15,1.8505918979644775,0.626622200012207,0.0,18.87714958190918,0.7441313554374126,0.0009999230630182202,1748940542.829509
16,1.713320016860962,0.41762280464172363,0.0,18.66249656677246,0.7441313554374126,0.0009999179340965704,1748940542.89055
17,1.3991481065750122,-0.5755676031112671,0.0,14.785338401794434,0.7441313554374126,0.0009999128052012285,1748940542.9525568
18,1.0209332704544067,-0.7563807964324951,0.0,15.057734489440918,0.7441313554374126,0.0009999076763321946,1748940543.0107522
19,0.7754647731781006,-1.677958369255066,0.0,13.009580612182617,0.7441313554374126,0.000999902547489468,1748940543.0725362
20,0.5784580707550049,-1.993728518486023,0.0,12.20272445678711,0.7441313554374126,0.0009998974186730492,1748940543.1322198
21,1.8100802898406982,-2.661161184310913,0.0,15.016815185546875,0.7441313554374126,0.0009998922898829374,1748940543.1933155
22,1.7315990924835205,-1.9147112369537354,0.0,15.996034622192383,0.7441313554374126,0.0009998871611191329,1748940543.2551353
23,2.91292142868042,-2.5443801879882812,0.0,17.562454223632812,0.7441313554374126,0.0009998820323816355,1748940543.3174884
24,1.8555821180343628,-1.4686708450317383,0.0,16.523723602294922,0.7441313554374126,0.000999876903670445,1748940543.3801155
25,1.7506365776062012,-1.5998023748397827,0.0,15.685774803161621,0.7441313554374126,0.0009998717749855612,1748940543.4415777
26,1.4237310886383057,-0.6473274230957031,0.0,11.016321182250977,0.7441313554374126,0.000999866646326984,1748940543.5034697
27,1.0129152536392212,-0.10605421662330627,0.0,11.308107376098633,0.7441313554374126,0.0009998615176947134,1748940543.5665505
28,0.8814684152603149,-0.15503022074699402,0.0,13.199914932250977,0.7441313554374126,0.0009998563890887492,1748940543.6285226
29,0.46114468574523926,0.47656410932540894,0.0,7.866058826446533,0.7441313554374126,0.0009998512605090912,1748940543.6905067
30,0.7324621677398682,0.8639779090881348,0.0,9.755880355834961,0.7441313554374126,0.0009998461319557393,1748940543.7512271
31,0.5532932281494141,1.2326327562332153,0.0,10.134866714477539,0.7441313554374126,0.0009998410034286935,1748940543.814497
32,0.7482948303222656,1.3232476711273193,0.0,8.834259986877441,0.7441313554374126,0.0009998358749279534,1748940543.8757627
33,1.7380294799804688,1.174273133277893,0.0,11.164959907531738,0.7441313554374126,0.000999830746453519,1748940543.9363768
34,2.6582412719726562,1.3738259077072144,0.0,12.050061225891113,0.7441313554374126,0.0009998256180053901,1748940543.9984877
35,2.063840627670288,0.7335978150367737,0.0,11.633584022521973,0.7441313554374126,0.0009998204895835668,1748940544.0593746
36,1.8453021049499512,0.7693350315093994,0.0,11.526254653930664,0.7441313554374126,0.0009998153611880487,1748940544.1205702
37,2.082674980163574,0.7629437446594238,0.0,12.246344566345215,0.7441313554374126,0.0009998102328188359,1748940544.182635
38,1.2058513164520264,-0.024833127856254578,0.0,9.696625709533691,0.7441313554374126,0.000999805104475928,1748940544.2451682
39,1.2641217708587646,0.22146491706371307,0.0,12.388114929199219,0.7441313554374126,0.000999799976159325,1748940544.3073056
40,1.2064096927642822,-0.12143179774284363,0.0,10.821269035339355,0.7441313554374126,0.0009997948478690268,1748940544.3698938
41,0.4819318950176239,-1.1562258005142212,0.0,8.691770553588867,0.7441313554374126,0.0009997897196050332,1748940544.431215
42,0.32499080896377563,-0.9293947219848633,0.0,6.995156764984131,0.7441313554374126,0.000999784591367344,1748940544.4933393
43,0.40285930037498474,-1.0572378635406494,0.0,8.167752265930176,0.7441313554374126,0.0009997794631559595,1748940544.5559359
44,0.3461405634880066,-0.8804855346679688,0.0,4.655280590057373,0.7441313554374126,0.0009997743349708789,1748940544.6186318
45,0.8674393892288208,-1.2755628824234009,0.0,9.375740051269531,0.7441313554374126,0.0009997692068121023,1748940544.680422
46,1.0469404458999634,-1.2939540147781372,0.0,9.368097305297852,0.7441313554374126,0.0009997640786796299,1748940544.7426114
47,1.3987585306167603,-1.1546342372894287,0.0,11.20678997039795,0.7441313554374126,0.0009997589505734612,1748940544.8034267
48,1.373561978340149,-0.8172022104263306,0.0,10.183956146240234,0.7441313554374126,0.000999753822493596,1748940544.8665066
49,1.664718747138977,-1.0761128664016724,0.0,9.65186882019043,0.7441313554374126,0.0009997486944400345,1748940544.9292529
50,1.249818205833435,-0.8123533129692078,0.0,10.951034545898438,0.7441313554374126,0.0009997435664127765,1748940544.989748
51,0.6050947904586792,-0.42802461981773376,0.0,5.850629806518555,0.6927217186537691,0.0009997384384118218,1748940545.0505936
52,0.3217097520828247,0.05147402361035347,0.0,5.0007004737854,0.6927217186537691,0.0009997333104371702,1748940545.1121583
53,0.4650561213493347,-0.017217174172401428,0.0,5.7237701416015625,0.6927217186537691,0.0009997281824888214,1748940545.1735601
54,0.20958077907562256,0.25051775574684143,0.0,3.6789798736572266,0.6927217186537691,0.0009997230545667757,1748940545.2345488
55,0.2787557542324066,0.22388093173503876,0.0,4.628518581390381,0.6927217186537691,0.0009997179266710327,1748940545.294541
56,0.34144657850265503,0.422394722700119,0.0,4.750938415527344,0.6927217186537691,0.0009997127988015922,1748940545.3571997
57,0.21427063643932343,0.33729037642478943,0.0,3.5477116107940674,0.6927217186537691,0.0009997076709584542,1748940545.4198601
58,0.40919095277786255,0.37960129976272583,0.0,5.345369338989258,0.6927217186537691,0.0009997025431416186,1748940545.480412
59,0.4947836697101593,0.39025649428367615,0.0,4.812512397766113,0.6927217186537691,0.000999697415351085,1748940545.5420005
60,0.7019297480583191,0.3089108467102051,0.0,6.129209995269775,0.6927217186537691,0.0009996922875868538,1748940545.6042597
61,0.5900476574897766,0.1921217441558838,0.0,4.8494343757629395,0.6927217186537691,0.0009996871598489242,1748940545.6651833
62,1.0001938343048096,0.34578266739845276,0.0,5.9318976402282715,0.6927217186537691,0.0009996820321372965,1748940545.727328
63,0.45768797397613525,-0.14042958617210388,0.0,5.2009429931640625,0.6927217186537691,0.0009996769044519705,1748940545.7882676
64,1.0243510007858276,0.26165205240249634,0.0,5.145576000213623,0.6927217186537691,0.0009996717767929459,1748940545.8497548
65,0.7535228133201599,0.16778239607810974,0.0,5.054779529571533,0.6927217186537691,0.000999666649160223,1748940545.909125
66,0.5460469126701355,-0.1187807098031044,0.0,4.73763370513916,0.6927217186537691,0.000999661521553801,1748940545.9709136
67,0.4457586407661438,-0.23312470316886902,0.0,4.094931125640869,0.6927217186537691,0.0009996563939736803,1748940546.0308616
68,0.5196622014045715,-0.18551024794578552,0.0,3.8291711807250977,0.6927217186537691,0.0009996512664198604,1748940546.092273
69,0.3845733404159546,-0.45136821269989014,0.0,3.6328954696655273,0.6927217186537691,0.0009996461388923415,1748940546.1563323
70,0.41795048117637634,-0.3987194895744324,0.0,3.943126678466797,0.6927217186537691,0.0009996410113911232,1748940546.2165987
71,0.22881349921226501,-0.5917231440544128,0.0,2.610999345779419,0.64541520576235,0.0009996358839162057,1748940546.2791781
72,6.361589431762695,-0.8286051750183105,0.0,3.1420812606811523,0.64541520576235,0.0009996307564675885,1748940546.3410172
73,0.1757250875234604,-0.8437789678573608,0.0,3.201415777206421,0.64541520576235,0.0009996256290452715,1748940546.4022262
74,0.23857653141021729,-0.8225194215774536,0.0,3.3187451362609863,0.64541520576235,0.0009996205016492548,1748940546.4642785
