training_step,loss,mean_q_value,max_q_value,gradient_norm,epsilon,learning_rate,timestamp
17,0.6806911826133728,0.5038241744041443,0.0,9.499034881591797,0.9858763127302915,0.0004999564026006143,1748944035.9549725
18,0.7396368384361267,0.10625707358121872,0.0,8.162958145141602,0.9858763127302915,0.0004999538381660973,1748944036.0177617
19,0.5994246006011963,0.22957679629325867,0.0,7.9193596839904785,0.9858763127302915,0.000499951273744734,1748944036.079189
20,0.6643508672714233,0.24649178981781006,0.0,7.8709001541137695,0.9858763127302915,0.0004999487093365246,1748944036.1372495
21,0.575942873954773,0.27498263120651245,0.0,7.72029972076416,0.9858763127302915,0.0004999461449414687,1748944036.1951442
22,0.7778558731079102,0.4455772936344147,0.0,7.541354656219482,0.9858763127302915,0.0004999435805595664,1748944036.2549841
23,0.5499845147132874,-0.06704256683588028,0.0,5.481861114501953,0.9858763127302915,0.0004999410161908177,1748944036.3158145
24,0.44997885823249817,-0.10308138281106949,0.0,5.430513381958008,0.9858763127302915,0.0004999384518352225,1748944036.3746974
25,0.45189276337623596,-0.1704668402671814,0.0,5.14534854888916,0.9858763127302915,0.0004999358874927806,1748944036.4367697
26,0.5737482905387878,-0.4207916557788849,0.0,6.899284839630127,0.9858763127302915,0.000499933323163492,1748944036.49679
27,0.38248488306999207,-0.5548375844955444,0.0,5.327026844024658,0.9858763127302915,0.0004999307588473567,1748944036.5589023
28,0.5085972547531128,-0.6037282347679138,0.0,6.02091121673584,0.9858763127302915,0.0004999281945443746,1748944036.6199656
29,0.4478510320186615,-0.509091317653656,0.0,5.616276741027832,0.9858763127302915,0.0004999256302545456,1748944036.6807058
30,0.529763400554657,-0.5531578063964844,0.0,7.076294422149658,0.9858763127302915,0.0004999230659778696,1748944036.7435436
31,0.37011972069740295,-0.28350093960762024,0.0,6.5159149169921875,0.9858763127302915,0.0004999205017143468,1748944036.8039596
32,0.6258229613304138,-0.34617823362350464,0.0,6.272030353546143,0.9858763127302915,0.0004999179374639767,1748944036.863379
33,0.4762681722640991,0.059429287910461426,0.0,5.746731758117676,0.9858763127302915,0.0004999153732267595,1748944036.9222717
34,0.3482101261615753,-0.0012703584507107735,0.0,3.0945630073547363,0.9858763127302915,0.0004999128090026951,1748944036.9839847
35,0.5073833465576172,0.2209007292985916,0.0,3.7810328006744385,0.9858763127302915,0.0004999102447917834,1748944037.0455012
36,0.6419112682342529,0.08010660111904144,0.0,6.564257621765137,0.9858763127302915,0.0004999076805940243,1748944037.1044173
37,0.4611259698867798,0.10503247380256653,0.0,4.27039909362793,0.9858763127302915,0.0004999051164094179,1748944037.1631336
38,2.0475339889526367,0.4286346733570099,0.0,3.4030606746673584,0.9858763127302915,0.000499902552237964,1748944037.2219641
39,0.6524056196212769,0.441087931394577,0.0,6.286144733428955,0.9858763127302915,0.0004998999880796625,1748944037.281907
40,0.7576639652252197,0.4560699760913849,0.0,6.451169013977051,0.9858763127302915,0.0004998974239345134,1748944037.3456018
41,0.6594444513320923,0.298892617225647,0.0,5.840490341186523,0.9858763127302915,0.0004998948598025166,1748944037.40447
42,0.5053736567497253,0.25829774141311646,0.0,4.687127113342285,0.9858763127302915,0.000499892295683672,1748944037.46426
43,0.6908734440803528,0.16347387433052063,0.0,6.626827716827393,0.9858763127302915,0.0004998897315779797,1748944037.5268254
44,0.7862871885299683,0.153672456741333,0.0,7.156131744384766,0.9858763127302915,0.0004998871674854394,1748944037.5876963
45,0.5317600965499878,-0.006291644647717476,0.0,5.659265995025635,0.9858763127302915,0.0004998846034060512,1748944037.64718
46,0.5157037973403931,-0.0531587153673172,0.0,4.2195940017700195,0.9858763127302915,0.0004998820393398149,1748944037.7041292
47,0.7320409417152405,-0.24612721800804138,0.0,5.310614585876465,0.9858763127302915,0.0004998794752867306,1748944037.764069
48,0.5067762136459351,-0.3861163854598999,0.0,4.279059886932373,0.9858763127302915,0.000499876911246798,1748944037.8251584
49,2.1093039512634277,-0.44540056586265564,0.0,5.248231887817383,0.9858763127302915,0.0004998743472200173,1748944037.8877091
50,0.4570518732070923,-0.6012094020843506,0.0,3.901427984237671,0.9858763127302915,0.0004998717832063882,1748944037.946785
51,0.366671621799469,-0.7505391836166382,0.0,4.026169300079346,0.9858763127302915,0.0004998692192059109,1748944038.0042505
52,0.47895628213882446,-0.7571319341659546,0.0,3.696810007095337,0.9858763127302915,0.0004998666552185851,1748944038.063355
53,0.5039510726928711,-0.8772833347320557,0.0,4.633909702301025,0.9858763127302915,0.0004998640912444107,1748944038.1233695
54,0.6019732356071472,-0.9534496665000916,0.0,4.829537868499756,0.9858763127302915,0.0004998615272833878,1748944038.187933
55,0.5508022308349609,-0.7938346862792969,0.0,4.68483304977417,0.9858763127302915,0.0004998589633355163,1748944038.2468195
56,0.6173269748687744,-0.9428496956825256,0.0,5.065569877624512,0.9858763127302915,0.0004998563994007961,1748944038.3052127
57,0.4981876611709595,-0.6829556226730347,0.0,4.927661418914795,0.9858763127302915,0.0004998538354792271,1748944038.3629217
58,0.6673265099525452,-0.7310060858726501,0.0,5.489876747131348,0.9858763127302915,0.0004998512715708093,1748944038.4206564
59,0.6045229434967041,-0.672785758972168,0.0,5.253847599029541,0.9858763127302915,0.0004998487076755425,1748944038.4797366
60,0.4127669334411621,-0.5100916624069214,0.0,4.104509353637695,0.9858763127302915,0.0004998461437934269,1748944038.5381703
61,0.45258066058158875,-0.4700116813182831,0.0,3.698856830596924,0.9858763127302915,0.0004998435799244621,1748944038.5970666
62,0.36731013655662537,-0.3716081380844116,0.0,3.545315742492676,0.9858763127302915,0.0004998410160686483,1748944038.6568406
63,0.424915075302124,-0.2377300262451172,0.0,2.794459342956543,0.9858763127302915,0.0004998384522259852,1748944038.7182775
64,0.39907166361808777,-0.09401457011699677,0.0,2.4512484073638916,0.9858763127302915,0.0004998358883964729,1748944038.7791848
65,0.3182273805141449,-0.12389910966157913,0.0,2.2563512325286865,0.9858763127302915,0.0004998333245801115,1748944038.8379343
66,0.4442572593688965,-0.12123879790306091,0.0,2.940396547317505,0.9858763127302915,0.0004998307607769005,1748944038.8978014
67,1.86649751663208,0.12923511862754822,0.0,2.514331340789795,0.9858763127302915,0.0004998281969868402,1748944038.959248
68,0.47658318281173706,0.15343837440013885,0.0,3.350468873977661,0.9858763127302915,0.0004998256332099302,1748944039.0198824
69,0.3619191348552704,0.19755659997463226,0.0,3.027312755584717,0.9858763127302915,0.0004998230694461708,1748944039.081123
70,0.4729258418083191,0.21430793404579163,0.0,3.4741556644439697,0.9858763127302915,0.0004998205056955616,1748944039.1441822
71,0.41639721393585205,0.11918109655380249,0.0,2.6640045642852783,0.9858763127302915,0.0004998179419581028,1748944039.2041175
72,0.43215927481651306,0.026290804147720337,0.0,2.937255859375,0.9858763127302915,0.0004998153782337942,1748944039.263541
73,0.46646231412887573,0.1824583113193512,0.0,3.1662228107452393,0.9858763127302915,0.0004998128145226357,1748944039.3208978
74,0.5054991245269775,0.12602058053016663,0.0,3.4789369106292725,0.9858763127302915,0.0004998102508246274,1748944039.3812296
75,0.47033461928367615,0.08634160459041595,0.0,3.124760389328003,0.9858763127302915,0.000499807687139769,1748944039.442861
76,0.5960570573806763,-0.16775383055210114,0.0,4.40733528137207,0.9858763127302915,0.0004998051234680606,1748944039.5039635
77,0.4919011890888214,0.04616416245698929,0.0,3.8151395320892334,0.9858763127302915,0.0004998025598095021,1748944039.5636094
78,0.43980643153190613,-0.0694781020283699,0.0,3.0868313312530518,0.9858763127302915,0.0004997999961640935,1748944039.6229987
79,0.3865785598754883,-0.2550469636917114,0.0,2.9196269512176514,0.9858763127302915,0.0004997974325318344,1748944039.688387
80,0.32062026858329773,-0.39762598276138306,0.0,2.5481104850769043,0.9858763127302915,0.0004997948689127252,1748944039.746859
81,0.4252375364303589,-0.2948986887931824,0.0,3.6732399463653564,0.9858763127302915,0.0004997923053067655,1748944039.8047647
82,0.42630237340927124,-0.5311511754989624,0.0,3.142618417739868,0.9858763127302915,0.0004997897417139554,1748944039.863349
83,0.3644309639930725,-0.38249608874320984,0.0,2.4240150451660156,0.9858763127302915,0.0004997871781342948,1748944039.9215283
84,0.40664300322532654,-0.6588101387023926,0.0,2.7843809127807617,0.9858763127302915,0.0004997846145677836,1748944039.980765
85,0.41644757986068726,-0.7670455574989319,0.0,3.2532382011413574,0.9858763127302915,0.0004997820510144217,1748944040.0393665
86,1.8768863677978516,-0.5921965837478638,0.0,2.4657845497131348,0.9858763127302915,0.0004997794874742091,1748944040.100048
87,0.3728184401988983,-0.6860712766647339,0.0,3.6094205379486084,0.9858763127302915,0.0004997769239471457,1748944040.1625085
88,0.35989975929260254,-0.8768277168273926,0.0,3.17840576171875,0.9858763127302915,0.0004997743604332315,1748944040.2216375
89,0.49748948216438293,-0.8553590774536133,0.0,3.960251808166504,0.9858763127302915,0.0004997717969324663,1748944040.2841895
90,1.9952373504638672,-0.800270140171051,0.0,4.149143218994141,0.9858763127302915,0.0004997692334448501,1748944040.3453634
91,0.4619024097919464,-0.7239011526107788,0.0,3.3740344047546387,0.9858763127302915,0.0004997666699703828,1748944040.4041946
92,0.4076089859008789,-0.7222683429718018,0.0,2.3285763263702393,0.9858763127302915,0.0004997641065090645,1748944040.4638374
93,0.34598013758659363,-0.6611135005950928,0.0,2.798102617263794,0.9858763127302915,0.0004997615430608949,1748944040.52324
94,0.4884163439273834,-0.585619330406189,0.0,3.1706204414367676,0.9858763127302915,0.0004997589796258741,1748944040.5823147
95,0.33529478311538696,-0.5146492123603821,0.0,3.219865560531616,0.9858763127302915,0.000499756416204002,1748944040.6431618
96,0.35462236404418945,-0.5311893224716187,0.0,3.211481809616089,0.9858763127302915,0.0004997538527952784,1748944040.7040267
97,0.2375132441520691,-0.37320035696029663,0.0,2.3973186016082764,0.9858763127302915,0.0004997512893997034,1748944040.763722
98,0.2145811915397644,-0.2773095965385437,0.0,2.340506076812744,0.9858763127302915,0.0004997487260172768,1748944040.825301
99,0.29267725348472595,-0.24440602958202362,0.0,2.8019285202026367,0.9858763127302915,0.0004997461626479986,1748944040.8878655
100,0.2978648543357849,-0.34297066926956177,0.0,2.7283754348754883,0.9858763127302915,0.0004997435992918688,1748944040.9478738
101,0.20921123027801514,-0.18027275800704956,0.0,2.1168928146362305,0.9858763127302915,0.0004997410359488874,1748944041.0104449
102,0.18472601473331451,-0.07270727306604385,0.0,1.633070945739746,0.9858763127302915,0.0004997384726190539,1748944041.0699706
103,0.22847425937652588,-0.02762363851070404,0.0,1.662839651107788,0.9858763127302915,0.0004997359093023687,1748944041.1299543
104,0.2009599357843399,0.09580563008785248,0.0,1.5169438123703003,0.9858763127302915,0.0004997333459988315,1748944041.1888857
105,0.2501201331615448,0.059036824852228165,0.0,1.7359877824783325,0.9858763127302915,0.0004997307827084423,1748944041.2469149
106,0.1796981245279312,0.07531560957431793,0.0,1.5690746307373047,0.9858763127302915,0.0004997282194312011,1748944041.304713
107,0.2438453584909439,0.16032010316848755,0.0,1.5409070253372192,0.9858763127302915,0.0004997256561671078,1748944041.3624868
108,0.2039746642112732,0.13089494407176971,0.0,1.6801689863204956,0.9858763127302915,0.0004997230929161622,1748944041.4203115
109,0.2392267882823944,0.16657966375350952,0.0,1.821898102760315,0.9858763127302915,0.0004997205296783643,1748944041.480342
110,0.25135529041290283,0.12300964444875717,0.0,1.811376929283142,0.9858763127302915,0.000499717966453714,1748944041.5422673
111,0.3527378737926483,0.131803959608078,0.0,2.0193657875061035,0.9858763127302915,0.0004997154032422114,1748944041.6043267
112,0.36226966977119446,0.20104947686195374,0.0,2.6292333602905273,0.9858763127302915,0.0004997128400438563,1748944041.663823
113,0.29388099908828735,0.047812569886446,0.0,2.1789984703063965,0.9858763127302915,0.0004997102768586487,1748944041.7231967
114,0.2715725004673004,0.097349151968956,0.0,2.3925352096557617,0.9858763127302915,0.0004997077136865885,1748944041.7868118
115,0.45147374272346497,0.18232524394989014,0.0,2.6921374797821045,0.9858763127302915,0.0004997051505276755,1748944041.8471255
116,0.3752952218055725,0.08376550674438477,0.0,1.781904697418213,0.9858763127302915,0.0004997025873819098,1748944041.9058278
117,0.28781241178512573,0.06433077901601791,0.0,1.8265104293823242,0.9858763127302915,0.0004997000242492913,1748944041.970893
118,0.4851439595222473,0.07713286578655243,0.0,2.3972091674804688,0.9858763127302915,0.00049969746112982,1748944042.0308683
119,0.39659157395362854,-0.026681724935770035,0.0,2.0515832901000977,0.9858763127302915,0.0004996948980234956,1748944042.0911531
120,0.4437653124332428,-0.003205101005733013,0.0,2.137608766555786,0.9858763127302915,0.0004996923349303183,1748944042.1533039
121,0.4477387070655823,-0.02344217523932457,0.0,2.2771880626678467,0.9858763127302915,0.0004996897718502879,1748944042.2137992
122,0.439838707447052,-0.04875870421528816,0.0,2.5650482177734375,0.9858763127302915,0.0004996872087834043,1748944042.2732985
123,0.32191723585128784,-0.1533481925725937,0.0,1.6916849613189697,0.9858763127302915,0.0004996846457296675,1748944042.333471
124,0.3424389362335205,-0.18021860718727112,0.0,1.979379653930664,0.9858763127302915,0.0004996820826890774,1748944042.395437
125,0.398410826921463,-0.17745086550712585,0.0,2.1688249111175537,0.9858763127302915,0.000499679519661634,1748944042.4567022
126,0.38382142782211304,-0.3086223602294922,0.0,1.9809751510620117,0.9858763127302915,0.000499676956647337,1748944042.5159762
127,0.3665350675582886,-0.28986912965774536,0.0,2.199432611465454,0.9858763127302915,0.0004996743936461867,1748944042.575391
128,0.3662838339805603,-0.3560448884963989,0.0,1.8354763984680176,0.9858763127302915,0.0004996718306581828,1748944042.6378493
129,0.3824719190597534,-0.28414681553840637,0.0,2.0394973754882812,0.9858763127302915,0.0004996692676833253,1748944042.6969469
130,0.41427892446517944,-0.3501627445220947,0.0,2.1410036087036133,0.9858763127302915,0.000499666704721614,1748944042.754475
131,0.3880501389503479,-0.4777849316596985,0.0,2.091979503631592,0.9858763127302915,0.0004996641417730491,1748944042.8130705
132,0.3412590026855469,-0.4640668034553528,0.0,1.945218563079834,0.9858763127302915,0.0004996615788376303,1748944042.8714433
133,0.3159896731376648,-0.42592909932136536,0.0,1.7699204683303833,0.9858763127302915,0.0004996590159153575,1748944042.9295506
134,0.37527692317962646,-0.4534142017364502,0.0,2.0860068798065186,0.9858763127302915,0.0004996564530062308,1748944042.986986
135,0.34911632537841797,-0.5457707047462463,0.0,2.0545268058776855,0.9858763127302915,0.0004996538901102501,1748944043.0451355
136,0.33448195457458496,-0.4858294725418091,0.0,1.9982869625091553,0.9858763127302915,0.0004996513272274153,1748944043.104864
137,0.39937761425971985,-0.5697028040885925,0.0,2.5990936756134033,0.9858763127302915,0.0004996487643577264,1748944043.1635635
138,0.3259906768798828,-0.5825072526931763,0.0,2.420300245285034,0.9858763127302915,0.0004996462015011832,1748944043.225306
139,0.3036174476146698,-0.4803805947303772,0.0,2.1467862129211426,0.9858763127302915,0.0004996436386577858,1748944043.2878065
140,0.3244006335735321,-0.5246273279190063,0.0,2.2349693775177,0.9858763127302915,0.0004996410758275339,1748944043.3485775
141,0.30573293566703796,-0.4555913507938385,0.0,1.9554553031921387,0.9858763127302915,0.0004996385130104276,1748944043.4118574
142,0.328252911567688,-0.48567062616348267,0.0,2.5335142612457275,0.9858763127302915,0.0004996359502064668,1748944043.4719675
143,0.27008873224258423,-0.4298064410686493,0.0,1.7774654626846313,0.9858763127302915,0.0004996333874156515,1748944043.532474
144,0.25446540117263794,-0.4144909977912903,0.0,1.7427011728286743,0.9858763127302915,0.0004996308246379815,1748944043.5928078
145,0.23033925890922546,-0.4065536856651306,0.0,2.0878546237945557,0.9858763127302915,0.0004996282618734568,1748944043.654576
146,0.2949504852294922,-0.3317660093307495,0.0,2.209390640258789,0.9858763127302915,0.0004996256991220774,1748944043.7131016
147,0.17851223051548004,-0.2586204409599304,0.0,1.6820534467697144,0.9858763127302915,0.0004996231363838431,1748944043.7721317
148,1.763717532157898,-0.24298560619354248,0.0,1.731870174407959,0.9858763127302915,0.0004996205736587538,1748944043.831262
149,0.22325587272644043,-0.2710164189338684,0.0,1.504673719406128,0.9858763127302915,0.0004996180109468097,1748944043.8909307
150,0.2298487424850464,-0.28153055906295776,0.0,1.683076024055481,0.9858763127302915,0.0004996154482480105,1748944043.953471
151,0.18322497606277466,-0.1807747483253479,0.0,1.4709631204605103,0.9858763127302915,0.0004996128855623562,1748944044.0136096
152,0.24081023037433624,-0.14953471720218658,0.0,1.7037460803985596,0.9858763127302915,0.0004996103228898466,1748944044.073608
153,0.22581073641777039,-0.2138686180114746,0.0,1.27433443069458,0.9858763127302915,0.000499607760230482,1748944044.134197
154,0.19690032303333282,-0.10259400308132172,0.0,1.2565398216247559,0.9858763127302915,0.0004996051975842619,1748944044.1967509
155,0.20806369185447693,-0.08548873662948608,0.0,1.5631264448165894,0.9858763127302915,0.0004996026349511865,1748944044.2545476
156,0.27897143363952637,-0.14023977518081665,0.0,2.047619581222534,0.9858763127302915,0.0004996000723312556,1748944044.313041
157,0.20517142117023468,-0.04434267804026604,0.0,1.1254267692565918,0.9858763127302915,0.0004995975097244692,1748944044.3710272
158,0.28051406145095825,-0.048721883445978165,0.0,1.437803864479065,0.9858763127302915,0.0004995949471308272,1748944044.4308808
159,0.24144962430000305,-0.09752997756004333,0.0,1.3517804145812988,0.9858763127302915,0.0004995923845503296,1748944044.491761
160,0.2522611618041992,-0.10878631472587585,0.0,1.777622103691101,0.9858763127302915,0.0004995898219829763,1748944044.5535753
161,1.7776035070419312,-0.08237874507904053,0.0,1.6656066179275513,0.9858763127302915,0.0004995872594287672,1748944044.6139956
162,0.21750178933143616,-0.11329557001590729,0.0,1.41144859790802,0.9858763127302915,0.0004995846968877022,1748944044.6754408
163,0.2827169895172119,-0.11919032037258148,0.0,1.8532979488372803,0.9858763127302915,0.0004995821343597814,1748944044.7371678
164,0.31109583377838135,-0.16374614834785461,0.0,1.9610201120376587,0.9858763127302915,0.0004995795718450046,1748944044.796693
165,0.2686384320259094,-0.20014676451683044,0.0,1.805962324142456,0.9858763127302915,0.0004995770093433716,1748944044.8565931
166,0.2700331211090088,-0.14455515146255493,0.0,1.6769044399261475,0.9858763127302915,0.0004995744468548827,1748944044.91531
167,0.2565840482711792,-0.2819126546382904,0.0,1.7301105260849,0.9858763127302915,0.0004995718843795375,1748944044.975675
168,0.20295535027980804,-0.18564032018184662,0.0,1.4541147947311401,0.9858763127302915,0.0004995693219173359,1748944045.0376663
169,0.19543412327766418,-0.1528671681880951,0.0,1.5559771060943604,0.9858763127302915,0.0004995667594682782,1748944045.0974126
170,0.18474610149860382,-0.20937976241111755,0.0,1.4248772859573364,0.9858763127302915,0.000499564197032364,1748944045.1605911
171,0.24552711844444275,-0.2965077757835388,0.0,1.7998534440994263,0.9858763127302915,0.0004995616346095933,1748944045.2219684
172,0.266754150390625,-0.23442617058753967,0.0,1.5046720504760742,0.9858763127302915,0.0004995590721999662,1748944045.2799997
173,0.237775981426239,-0.34083789587020874,0.0,1.603977918624878,0.9858763127302915,0.0004995565098034825,1748944045.3382075
174,0.21263441443443298,-0.2684662342071533,0.0,1.8374176025390625,0.9858763127302915,0.0004995539474201421,1748944045.397659
175,0.22869279980659485,-0.3981495499610901,0.0,1.592769742012024,0.9858763127302915,0.0004995513850499449,1748944045.4571073
176,0.2575588524341583,-0.3003919720649719,0.0,2.146010637283325,0.9858763127302915,0.0004995488226928911,1748944045.5177367
177,0.2758760452270508,-0.19835273921489716,0.0,1.778836965560913,0.9858763127302915,0.0004995462603489802,1748944045.5789251
178,0.19405852258205414,-0.3187147378921509,0.0,1.8138338327407837,0.9858763127302915,0.0004995436980182125,1748944045.6387045
179,0.24781711399555206,-0.2826852798461914,0.0,1.5762423276901245,0.9858763127302915,0.0004995411357005879,1748944045.6987689
180,0.25867781043052673,-0.22908708453178406,0.0,1.7597415447235107,0.9858763127302915,0.0004995385733961061,1748944045.7588573
181,0.23777568340301514,-0.33093634247779846,0.0,1.4268484115600586,0.9858763127302915,0.0004995360111047672,1748944045.8204722
182,0.21457698941230774,-0.2715306282043457,0.0,1.599691390991211,0.9858763127302915,0.0004995334488265711,1748944045.8794575
183,0.21898995339870453,-0.22959277033805847,0.0,1.434938907623291,0.9858763127302915,0.0004995308865615178,1748944045.9377959
184,0.14529629051685333,-0.2677994966506958,0.0,1.1451821327209473,0.9858763127302915,0.0004995283243096071,1748944045.996579
185,0.2337186187505722,-0.24085260927677155,0.0,1.5352776050567627,0.9858763127302915,0.0004995257620708391,1748944046.0545974
186,0.20541825890541077,-0.19254006445407867,0.0,1.8240209817886353,0.9858763127302915,0.0004995231998452135,1748944046.1132114
187,0.20264843106269836,-0.2222161591053009,0.0,1.342159628868103,0.9858763127302915,0.0004995206376327304,1748944046.1718702
188,1.775730013847351,-0.18158291280269623,0.0,1.6041885614395142,0.9858763127302915,0.0004995180754333897,1748944046.231728
189,0.1517619490623474,-0.2056024670600891,0.0,1.2614984512329102,0.9858763127302915,0.0004995155132471913,1748944046.2922869
190,0.23112249374389648,-0.15201684832572937,0.0,1.3743702173233032,0.9858763127302915,0.0004995129510741353,1748944046.353804
191,0.19141171872615814,-0.14834874868392944,0.0,1.605438470840454,0.9858763127302915,0.0004995103889142214,1748944046.4129968
192,0.1709316223859787,-0.21515566110610962,0.0,1.31496262550354,0.9858763127302915,0.0004995078267674496,1748944046.4710672
193,0.18752656877040863,-0.18345241248607635,0.0,1.2450847625732422,0.9858763127302915,0.0004995052646338199,1748944046.5299423
194,0.22003698348999023,-0.18635021150112152,0.0,1.5336517095565796,0.9858763127302915,0.0004995027025133322,1748944046.589785
195,0.2204059511423111,-0.18092811107635498,0.0,1.3815879821777344,0.9858763127302915,0.0004995001404059864,1748944046.6500914
196,0.18761251866817474,-0.17332077026367188,0.0,1.4265227317810059,0.9858763127302915,0.0004994975783117825,1748944046.7122316
197,0.19802892208099365,-0.18655233085155487,0.0,1.615082859992981,0.9858763127302915,0.0004994950162307203,1748944046.7721636
198,0.21619614958763123,-0.1363425850868225,0.0,1.4871985912322998,0.9858763127302915,0.0004994924541628,1748944046.8341866
199,0.19484290480613708,-0.1998312622308731,0.0,1.1525018215179443,0.9858763127302915,0.0004994898921080211,1748944046.8967505
200,0.249324768781662,-0.22813434898853302,0.0,1.3873237371444702,0.9858763127302915,0.000499487330066384,1748944046.9541638
201,0.2869192361831665,-0.11838558316230774,0.0,1.5566579103469849,0.9858763127302915,0.0004994847680378883,1748944047.0134153
202,0.22048787772655487,-0.22843095660209656,0.0,1.2545745372772217,0.9858763127302915,0.0004994822060225341,1748944047.0718124
203,0.2517237663269043,-0.1537259966135025,0.0,1.4454820156097412,0.9858763127302915,0.0004994796440203214,1748944047.1343498
204,0.2520095109939575,-0.3762654662132263,0.0,1.4935557842254639,0.9858763127302915,0.0004994770820312499,1748944047.196886
205,0.27361607551574707,-0.2439175844192505,0.0,1.5402883291244507,0.9823783226263714,0.0004994745200553196,1748944047.2552426
206,0.28465536236763,-0.3037119507789612,0.0,2.0781280994415283,0.9823783226263714,0.0004994719580925306,1748944047.3146157
207,0.24537594616413116,-0.38472747802734375,0.0,1.3180946111679077,0.9823783226263714,0.0004994693961428827,1748944047.3741348
208,0.2921585142612457,-0.2639290392398834,0.0,1.6221414804458618,0.9823783226263714,0.0004994668342063758,1748944047.436579
209,0.3443073630332947,-0.2911173701286316,0.0,1.9644229412078857,0.9823783226263714,0.0004994642722830099,1748944047.4960413
210,0.21161021292209625,-0.3966478705406189,0.0,1.3433884382247925,0.9823783226263714,0.0004994617103727849,1748944047.5554118
211,0.2501196265220642,-0.4895751178264618,0.0,1.502112865447998,0.9823783226263714,0.0004994591484757008,1748944047.6149778
212,0.2424793690443039,-0.4846644997596741,0.0,1.9126880168914795,0.9823783226263714,0.0004994565865917574,1748944047.6777453
213,0.34157615900039673,-0.45050790905952454,0.0,2.0784995555877686,0.9823783226263714,0.0004994540247209548,1748944047.7376316
214,0.2645474374294281,-0.49029916524887085,0.0,1.7558293342590332,0.9823783226263714,0.0004994514628632928,1748944047.7970555
215,0.3618636131286621,-0.43615245819091797,0.0,2.3643147945404053,0.9823783226263714,0.0004994489010187713,1748944047.859625
216,0.23718421161174774,-0.4356098473072052,0.0,1.702633023262024,0.9823783226263714,0.0004994463391873905,1748944047.9215739
217,0.2742909789085388,-0.5237458348274231,0.0,2.311741590499878,0.9823783226263714,0.00049944377736915,1748944047.9797819
218,0.18961820006370544,-0.49328750371932983,0.0,1.543813943862915,0.9823783226263714,0.0004994412155640499,1748944048.0379176
219,1.7827489376068115,-0.36752331256866455,0.0,1.6998096704483032,0.9823783226263714,0.0004994386537720901,1748944048.0967057
220,0.21271196007728577,-0.29173558950424194,0.0,1.8180172443389893,0.9823783226263714,0.0004994360919932707,1748944048.156956
221,0.28837597370147705,-0.34927457571029663,0.0,1.3627501726150513,0.9823783226263714,0.0004994335302275913,1748944048.219875
222,0.25657740235328674,-0.2225705236196518,0.0,1.4115986824035645,0.9823783226263714,0.000499430968475052,1748944048.2799897
223,0.2633708715438843,-0.2162695825099945,0.0,1.357486605644226,0.9823783226263714,0.0004994284067356528,1748944048.3388934
224,1.8233033418655396,-0.19992497563362122,0.0,1.5289689302444458,0.9823783226263714,0.0004994258450093936,1748944048.39915
225,0.15948951244354248,-0.2019525021314621,0.0,1.1148490905761719,0.9823783226263714,0.0004994232832962742,1748944048.4589906
226,1.8132952451705933,-0.1350230872631073,0.0,1.5571024417877197,0.9823783226263714,0.0004994207215962946,1748944048.5211995
227,0.1297995001077652,-0.12016494572162628,0.0,1.0036550760269165,0.9823783226263714,0.000499418159909455,1748944048.5805452
