training_step,loss,mean_q_value,max_q_value,gradient_norm,epsilon,learning_rate,timestamp
27,0.5345535278320312,-1.0062580108642578,0.0,6.334576606750488,0.9893874261924775,0.0004999307588473567,1748942712.455323
28,0.5421404838562012,-0.6761063933372498,0.0,5.7663140296936035,0.9893874261924775,0.0004999281945443746,1748942712.5157986
29,0.5026851892471313,-0.9184466004371643,0.0,5.898277282714844,0.9893874261924775,0.0004999256302545456,1748942712.577335
30,0.5408831834793091,-0.6023388504981995,0.0,5.657267093658447,0.9893874261924775,0.0004999230659778696,1748942712.638523
31,0.4224399924278259,-0.416174978017807,0.0,4.94881534576416,0.9893874261924775,0.0004999205017143468,1748942712.6995432
32,0.4545701742172241,-0.32429027557373047,0.0,4.589714527130127,0.9893874261924775,0.0004999179374639767,1748942712.7615178
33,0.4019744098186493,-0.27481746673583984,0.0,5.034755229949951,0.9893874261924775,0.0004999153732267595,1748942712.8214426
34,0.38648733496665955,-0.39566847681999207,0.0,4.314040660858154,0.9893874261924775,0.0004999128090026951,1748942712.8825803
35,0.45418065786361694,-0.04097364842891693,0.0,5.37213659286499,0.9893874261924775,0.0004999102447917834,1748942712.943814
36,0.39416658878326416,-0.27677828073501587,0.0,3.486440896987915,0.9893874261924775,0.0004999076805940243,1748942713.004975
37,0.5039658546447754,-0.14114439487457275,0.0,4.850149154663086,0.9893874261924775,0.0004999051164094179,1748942713.0652766
38,0.42078450322151184,-0.1480177342891693,0.0,4.0826921463012695,0.9893874261924775,0.000499902552237964,1748942713.1258907
39,0.5045772790908813,0.026529045775532722,0.0,4.909992218017578,0.9893874261924775,0.0004998999880796625,1748942713.1875331
40,0.43063950538635254,-0.32021307945251465,0.0,3.4358952045440674,0.9893874261924775,0.0004998974239345134,1748942713.2476857
41,0.40235060453414917,-0.22351667284965515,0.0,3.1066768169403076,0.9893874261924775,0.0004998948598025166,1748942713.309647
42,0.42610248923301697,-0.28897204995155334,0.0,3.0435307025909424,0.9893874261924775,0.000499892295683672,1748942713.37041
43,0.3472910225391388,-0.3834610879421234,0.0,4.42656946182251,0.9893874261924775,0.0004998897315779797,1748942713.4311075
44,0.2667037546634674,-0.39378684759140015,0.0,3.3820793628692627,0.9893874261924775,0.0004998871674854394,1748942713.4914172
45,0.41051191091537476,-0.3930479884147644,0.0,4.53364372253418,0.9893874261924775,0.0004998846034060512,1748942713.5531726
46,0.2932019829750061,-0.35755205154418945,0.0,3.193772315979004,0.9893874261924775,0.0004998820393398149,1748942713.6154573
47,0.3814474940299988,-0.3818187713623047,0.0,4.250385761260986,0.9893874261924775,0.0004998794752867306,1748942713.6755571
48,0.4109218418598175,-0.5073211789131165,0.0,4.154300689697266,0.9893874261924775,0.000499876911246798,1748942713.735266
49,0.4284679889678955,-0.30898982286453247,0.0,3.485325336456299,0.9893874261924775,0.0004998743472200173,1748942713.7978432
50,0.2415292114019394,-0.3983658254146576,0.0,3.6713132858276367,0.9893874261924775,0.0004998717832063882,1748942713.8588107
51,0.29453617334365845,-0.2800968885421753,0.0,3.0143845081329346,0.9893874261924775,0.0004998692192059109,1748942713.9185953
52,0.2757166624069214,-0.19992053508758545,0.0,3.0015947818756104,0.9893874261924775,0.0004998666552185851,1748942713.9797301
53,0.30844295024871826,-0.13141891360282898,0.0,2.7763638496398926,0.9893874261924775,0.0004998640912444107,1748942714.0392208
54,0.28490185737609863,-0.11158664524555206,0.0,3.127120018005371,0.9893874261924775,0.0004998615272833878,1748942714.099546
55,0.27945637702941895,-0.11971163749694824,0.0,2.675969362258911,0.9893874261924775,0.0004998589633355163,1748942714.161607
56,0.3686687648296356,-0.0604834109544754,0.0,3.285674571990967,0.9893874261924775,0.0004998563994007961,1748942714.2230096
57,0.3217340111732483,0.02582683600485325,0.0,3.6043317317962646,0.9893874261924775,0.0004998538354792271,1748942714.283895
58,0.244066059589386,-0.13343913853168488,0.0,2.5521390438079834,0.9893874261924775,0.0004998512715708093,1748942714.3457756
59,0.2682240903377533,-0.1307949423789978,0.0,3.0222742557525635,0.9893874261924775,0.0004998487076755425,1748942714.4061806
60,0.26529616117477417,-0.17134425044059753,0.0,3.337021589279175,0.9893874261924775,0.0004998461437934269,1748942714.465996
61,0.2862308919429779,-0.16266871988773346,0.0,2.627828359603882,0.9893874261924775,0.0004998435799244621,1748942714.5276663
62,0.27021536231040955,-0.25558337569236755,0.0,2.6413369178771973,0.9893874261924775,0.0004998410160686483,1748942714.5897577
63,0.3203667402267456,-0.2814626395702362,0.0,2.9138898849487305,0.9893874261924775,0.0004998384522259852,1748942714.6497872
64,0.26466959714889526,-0.2704813480377197,0.0,2.2958521842956543,0.9893874261924775,0.0004998358883964729,1748942714.711758
65,0.2861149311065674,-0.2805338203907013,0.0,2.5489253997802734,0.9893874261924775,0.0004998333245801115,1748942714.7725568
66,0.24072033166885376,-0.358120858669281,0.0,2.359344005584717,0.9893874261924775,0.0004998307607769005,1748942714.8327837
67,0.19505339860916138,-0.28099414706230164,0.0,2.2929675579071045,0.9893874261924775,0.0004998281969868402,1748942714.893764
68,0.2219562530517578,-0.3991166055202484,0.0,2.5091278553009033,0.9893874261924775,0.0004998256332099302,1748942714.9546995
69,0.25330018997192383,-0.49844008684158325,0.0,2.4052722454071045,0.9893874261924775,0.0004998230694461708,1748942715.0169342
70,0.25798478722572327,-0.5130752325057983,0.0,2.7173380851745605,0.9893874261924775,0.0004998205056955616,1748942715.0775726
71,0.23401731252670288,-0.5157238841056824,0.0,2.5172767639160156,0.9893874261924775,0.0004998179419581028,1748942715.1377244
72,0.2547764480113983,-0.4688159227371216,0.0,2.408459424972534,0.9893874261924775,0.0004998153782337942,1748942715.198454
73,0.28749558329582214,-0.4628259539604187,0.0,2.905627489089966,0.9893874261924775,0.0004998128145226357,1748942715.2594097
74,0.2350236475467682,-0.4636591076850891,0.0,2.0823707580566406,0.9893874261924775,0.0004998102508246274,1748942715.319821
75,0.27786684036254883,-0.3190488815307617,0.0,2.570024013519287,0.9893874261924775,0.000499807687139769,1748942715.3839457
76,0.3000994920730591,-0.2794765532016754,0.0,2.4664523601531982,0.9893874261924775,0.0004998051234680606,1748942715.4486241
77,0.32816246151924133,-0.40576815605163574,0.0,2.204658031463623,0.9893874261924775,0.0004998025598095021,1748942715.5094657
78,0.42647987604141235,-0.3644164502620697,0.0,2.803919792175293,0.9893874261924775,0.0004997999961640935,1748942715.569849
79,0.3770258128643036,-0.32439228892326355,0.0,3.276315927505493,0.9893874261924775,0.0004997974325318344,1748942715.6317265
80,0.3932029604911804,-0.2657581567764282,0.0,2.5985870361328125,0.9893874261924775,0.0004997948689127252,1748942715.694059
81,0.37989768385887146,-0.3564717769622803,0.0,2.278888702392578,0.9893874261924775,0.0004997923053067655,1748942715.7539105
82,0.24584759771823883,-0.46060389280319214,0.0,2.0489163398742676,0.9893874261924775,0.0004997897417139554,1748942715.813638
83,0.3280825614929199,-0.3800208270549774,0.0,2.520090341567993,0.9893874261924775,0.0004997871781342948,1748942715.8753798
84,0.25576063990592957,-0.32230448722839355,0.0,2.5698471069335938,0.9893874261924775,0.0004997846145677836,1748942715.9360578
85,0.24988318979740143,-0.40182581543922424,0.0,2.4007740020751953,0.9893874261924775,0.0004997820510144217,1748942715.997475
86,0.23202911019325256,-0.45152974128723145,0.0,2.3584482669830322,0.9893874261924775,0.0004997794874742091,1748942716.0590034
87,0.23510661721229553,-0.4543272852897644,0.0,1.926305890083313,0.9893874261924775,0.0004997769239471457,1748942716.119967
88,0.25758567452430725,-0.48931005597114563,0.0,2.16998553276062,0.9893874261924775,0.0004997743604332315,1748942716.180776
89,0.2196315973997116,-0.5583911538124084,0.0,1.8859879970550537,0.9893874261924775,0.0004997717969324663,1748942716.24162
90,0.27036696672439575,-0.5418809652328491,0.0,2.4647836685180664,0.9893874261924775,0.0004997692334448501,1748942716.304384
91,0.23328599333763123,-0.5688364505767822,0.0,2.0717782974243164,0.9893874261924775,0.0004997666699703828,1748942716.3644936
92,0.21524475514888763,-0.4168356955051422,0.0,2.03735089302063,0.9893874261924775,0.0004997641065090645,1748942716.425758
93,0.2277967631816864,-0.5965834856033325,0.0,2.614593029022217,0.9893874261924775,0.0004997615430608949,1748942716.4854114
94,0.2507317066192627,-0.5871136784553528,0.0,2.1354031562805176,0.9893874261924775,0.0004997589796258741,1748942716.5460894
95,0.251172810792923,-0.5519487857818604,0.0,2.1289870738983154,0.9893874261924775,0.000499756416204002,1748942716.6061988
96,0.260943204164505,-0.5104416012763977,0.0,2.008904218673706,0.9893874261924775,0.0004997538527952784,1748942716.6677158
97,0.28281649947166443,-0.5270416736602783,0.0,2.365823268890381,0.9893874261924775,0.0004997512893997034,1748942716.7288623
98,0.21112391352653503,-0.4459298253059387,0.0,1.73176109790802,0.9893874261924775,0.0004997487260172768,1748942716.7892988
99,0.2915040850639343,-0.39735785126686096,0.0,1.7704365253448486,0.9893874261924775,0.0004997461626479986,1748942716.851123
100,0.34062063694000244,-0.3966456651687622,0.0,2.2292850017547607,0.9893874261924775,0.0004997435992918688,1748942716.912807
101,0.26451990008354187,-0.3573814332485199,0.0,2.089669704437256,0.9858763127302915,0.0004997410359488874,1748942716.9750884
102,0.3350839614868164,-0.39427006244659424,0.0,2.6403019428253174,0.9858763127302915,0.0004997384726190539,1748942717.0366426
103,0.2887977063655853,-0.44660550355911255,0.0,2.283449649810791,0.9858763127302915,0.0004997359093023687,1748942717.098603
104,0.34690186381340027,-0.45222800970077515,0.0,2.1476290225982666,0.9858763127302915,0.0004997333459988315,1748942717.1585324
105,0.2968321442604065,-0.3297833502292633,0.0,2.2705676555633545,0.9858763127302915,0.0004997307827084423,1748942717.220119
106,0.3196150064468384,-0.3539295196533203,0.0,2.253511667251587,0.9858763127302915,0.0004997282194312011,1748942717.2809396
107,0.3626125752925873,-0.40438327193260193,0.0,2.32088041305542,0.9858763127302915,0.0004997256561671078,1748942717.3409712
108,0.32847416400909424,-0.35799241065979004,0.0,2.2598507404327393,0.9858763127302915,0.0004997230929161622,1748942717.4026225
109,0.3853003978729248,-0.3396526873111725,0.0,2.3077640533447266,0.9858763127302915,0.0004997205296783643,1748942717.4647443
110,0.23425441980361938,-0.41942155361175537,0.0,2.127143383026123,0.9858763127302915,0.000499717966453714,1748942717.5252693
111,0.20366516709327698,-0.3536848723888397,0.0,1.8109949827194214,0.9858763127302915,0.0004997154032422114,1748942717.586199
112,0.21900507807731628,-0.3932322859764099,0.0,2.1042404174804688,0.9858763127302915,0.0004997128400438563,1748942717.6477873
113,0.26426345109939575,-0.33664220571517944,0.0,1.7889108657836914,0.9858763127302915,0.0004997102768586487,1748942717.7083964
114,0.15844851732254028,-0.4275304079055786,0.0,1.4002695083618164,0.9858763127302915,0.0004997077136865885,1748942717.7686317
115,0.2565045952796936,-0.3855045735836029,0.0,1.8237298727035522,0.9858763127302915,0.0004997051505276755,1748942717.8293605
116,0.1804223358631134,-0.5315850973129272,0.0,1.891940951347351,0.9858763127302915,0.0004997025873819098,1748942717.8907263
117,0.24814766645431519,-0.49540942907333374,0.0,2.1172196865081787,0.9858763127302915,0.0004997000242492913,1748942717.9516783
118,0.19201113283634186,-0.44808703660964966,0.0,1.808942198753357,0.9858763127302915,0.00049969746112982,1748942718.0140133
119,0.22861109673976898,-0.49442988634109497,0.0,2.223155975341797,0.9858763127302915,0.0004996948980234956,1748942718.0751348
120,0.20286166667938232,-0.45670270919799805,0.0,1.7530591487884521,0.9858763127302915,0.0004996923349303183,1748942718.135071
121,0.13911624252796173,-0.4168136715888977,0.0,1.6621878147125244,0.9858763127302915,0.0004996897718502879,1748942718.1962106
122,0.2250671088695526,-0.4225531220436096,0.0,1.7246657609939575,0.9858763127302915,0.0004996872087834043,1748942718.2584953
123,0.15165318548679352,-0.49461954832077026,0.0,1.3799772262573242,0.9858763127302915,0.0004996846457296675,1748942718.3189006
124,0.15887193381786346,-0.44470295310020447,0.0,1.6949876546859741,0.9858763127302915,0.0004996820826890774,1748942718.3790925
125,0.15207383036613464,-0.44550591707229614,0.0,1.7337547540664673,0.9858763127302915,0.000499679519661634,1748942718.4405806
126,0.18822365999221802,-0.4082995355129242,0.0,2.0665335655212402,0.9858763127302915,0.000499676956647337,1748942718.5024278
127,0.2008698284626007,-0.47589758038520813,0.0,1.8261630535125732,0.9858763127302915,0.0004996743936461867,1748942718.562625
128,0.18577921390533447,-0.4413837790489197,0.0,1.777162790298462,0.9858763127302915,0.0004996718306581828,1748942718.6239672
129,0.20523764193058014,-0.32698899507522583,0.0,1.7304940223693848,0.9858763127302915,0.0004996692676833253,1748942718.6850479
130,0.19057722389698029,-0.32263273000717163,0.0,1.630587100982666,0.9858763127302915,0.000499666704721614,1748942718.7462087
131,0.234700545668602,-0.38662493228912354,0.0,1.7836329936981201,0.9858763127302915,0.0004996641417730491,1748942718.8075683
132,0.23968827724456787,-0.34254515171051025,0.0,1.8812700510025024,0.9858763127302915,0.0004996615788376303,1748942718.8685467
133,0.2699536383152008,-0.35978397727012634,0.0,1.646816372871399,0.9858763127302915,0.0004996590159153575,1748942718.9316587
134,0.17339979112148285,-0.3727174699306488,0.0,1.4670066833496094,0.9858763127302915,0.0004996564530062308,1748942718.9927285
135,0.24653209745883942,-0.24335165321826935,0.0,1.6812502145767212,0.9858763127302915,0.0004996538901102501,1748942719.0530798
136,0.22479864954948425,-0.3234414756298065,0.0,1.6906222105026245,0.9858763127302915,0.0004996513272274153,1748942719.114485
137,0.18834012746810913,-0.3212563097476959,0.0,1.5784506797790527,0.9858763127302915,0.0004996487643577264,1748942719.1750243
138,0.3039785623550415,-0.23805274069309235,0.0,2.067286729812622,0.9858763127302915,0.0004996462015011832,1748942719.237362
139,0.29941368103027344,-0.3301604390144348,0.0,1.901285171508789,0.9858763127302915,0.0004996436386577858,1748942719.2995179
140,0.24374428391456604,-0.3185864984989166,0.0,1.9939590692520142,0.9858763127302915,0.0004996410758275339,1748942719.3605485
141,0.292997270822525,-0.35373455286026,0.0,1.8751561641693115,0.9858763127302915,0.0004996385130104276,1748942719.4226391
142,0.20666946470737457,-0.382290244102478,0.0,1.8956457376480103,0.9858763127302915,0.0004996359502064668,1748942719.4845138
143,0.24079498648643494,-0.36346718668937683,0.0,1.7501472234725952,0.9858763127302915,0.0004996333874156515,1748942719.5458374
144,0.25937536358833313,-0.4525316655635834,0.0,1.6923965215682983,0.9858763127302915,0.0004996308246379815,1748942719.6061246
145,0.28339505195617676,-0.41073331236839294,0.0,2.015496253967285,0.9858763127302915,0.0004996282618734568,1748942719.6684928
146,0.2108270823955536,-0.43358632922172546,0.0,1.5431029796600342,0.9858763127302915,0.0004996256991220774,1748942719.7295086
147,0.1345154345035553,-0.4934694468975067,0.0,1.419896125793457,0.9858763127302915,0.0004996231363838431,1748942719.7901864
148,0.24708357453346252,-0.512783944606781,0.0,1.651817798614502,0.9858763127302915,0.0004996205736587538,1748942719.851742
149,0.1854783296585083,-0.5169181227684021,0.0,1.4870539903640747,0.9858763127302915,0.0004996180109468097,1748942719.9129689
150,0.16677311062812805,-0.6203598976135254,0.0,1.5098204612731934,0.9858763127302915,0.0004996154482480105,1748942719.9727945
151,0.15040706098079681,-0.6013072729110718,0.0,1.5060651302337646,0.9858763127302915,0.0004996128855623562,1748942720.0326016
152,0.16250668466091156,-0.5671020746231079,0.0,1.4490982294082642,0.9858763127302915,0.0004996103228898466,1748942720.0927432
153,0.1810062974691391,-0.5561887621879578,0.0,1.6977307796478271,0.9858763127302915,0.000499607760230482,1748942720.1546578
154,0.19642506539821625,-0.5830968022346497,0.0,1.7458876371383667,0.9858763127302915,0.0004996051975842619,1748942720.2145083
155,0.19151373207569122,-0.4875141978263855,0.0,1.6044764518737793,0.9858763127302915,0.0004996026349511865,1748942720.2746751
156,0.18939511477947235,-0.5473462343215942,0.0,1.4298590421676636,0.9858763127302915,0.0004996000723312556,1748942720.335077
157,0.19059939682483673,-0.47630545496940613,0.0,1.5046604871749878,0.9858763127302915,0.0004995975097244692,1748942720.3961222
158,0.15908336639404297,-0.539799153804779,0.0,1.3623851537704468,0.9858763127302915,0.0004995949471308272,1748942720.4560518
159,0.16965970396995544,-0.4868772625923157,0.0,1.5718728303909302,0.9858763127302915,0.0004995923845503296,1748942720.5179026
160,0.1365719735622406,-0.4872060716152191,0.0,1.1075470447540283,0.9858763127302915,0.0004995898219829763,1748942720.5793808
161,0.17288829386234283,-0.5291466116905212,0.0,1.4660340547561646,0.9858763127302915,0.0004995872594287672,1748942720.6396883
162,0.15051953494548798,-0.5097265839576721,0.0,1.504582166671753,0.9858763127302915,0.0004995846968877022,1748942720.7016134
163,0.1687718629837036,-0.4818148612976074,0.0,1.411055564880371,0.9858763127302915,0.0004995821343597814,1748942720.7627425
164,0.2171410173177719,-0.41656309366226196,0.0,1.4047924280166626,0.9858763127302915,0.0004995795718450046,1748942720.8223493
165,0.2141651213169098,-0.4391508102416992,0.0,1.459387183189392,0.9858763127302915,0.0004995770093433716,1748942720.8845003
166,0.18018336594104767,-0.467533677816391,0.0,1.5309019088745117,0.9858763127302915,0.0004995744468548827,1748942720.9455686
167,0.20080134272575378,-0.45953723788261414,0.0,1.4262046813964844,0.9858763127302915,0.0004995718843795375,1748942721.008202
168,0.2042454332113266,-0.4683041572570801,0.0,1.4298149347305298,0.9858763127302915,0.0004995693219173359,1748942721.068751
169,0.21301542222499847,-0.461140900850296,0.0,1.4114996194839478,0.9858763127302915,0.0004995667594682782,1748942721.1295443
170,0.21558386087417603,-0.35116732120513916,0.0,1.5666440725326538,0.9858763127302915,0.000499564197032364,1748942721.1911905
171,0.1730465441942215,-0.4296472668647766,0.0,1.2870759963989258,0.9858763127302915,0.0004995616346095933,1748942721.2525349
172,0.23007038235664368,-0.46233630180358887,0.0,1.6993132829666138,0.9858763127302915,0.0004995590721999662,1748942721.314
173,0.15677398443222046,-0.35068878531455994,0.0,1.2358497381210327,0.9858763127302915,0.0004995565098034825,1748942721.375386
174,0.21464064717292786,-0.39529529213905334,0.0,1.4843114614486694,0.9858763127302915,0.0004995539474201421,1748942721.4361112
175,0.16752555966377258,-0.40292996168136597,0.0,1.4472543001174927,0.9858763127302915,0.0004995513850499449,1748942721.4983957
176,0.18055103719234467,-0.38855162262916565,0.0,1.6085201501846313,0.9858763127302915,0.0004995488226928911,1748942721.5596359
177,0.154660165309906,-0.3246099650859833,0.0,1.2385590076446533,0.9858763127302915,0.0004995462603489802,1748942721.6208704
178,0.14514343440532684,-0.40068402886390686,0.0,1.2730013132095337,0.9858763127302915,0.0004995436980182125,1748942721.6817775
179,0.11383301019668579,-0.3356036841869354,0.0,1.3395684957504272,0.9858763127302915,0.0004995411357005879,1748942721.742226
180,0.21074195206165314,-0.3629767596721649,0.0,1.420393466949463,0.9858763127302915,0.0004995385733961061,1748942721.804378
181,0.10455618798732758,-0.38315701484680176,0.0,1.0928833484649658,0.9858763127302915,0.0004995360111047672,1748942721.864557
182,0.19011294841766357,-0.39542460441589355,0.0,1.4820168018341064,0.9858763127302915,0.0004995334488265711,1748942721.9259067
183,0.2077673375606537,-0.39086759090423584,0.0,1.6069722175598145,0.9858763127302915,0.0004995308865615178,1748942721.9859936
184,0.17512094974517822,-0.3895050883293152,0.0,1.4044291973114014,0.9858763127302915,0.0004995283243096071,1748942722.0476775
185,0.10830731689929962,-0.5059311985969543,0.0,1.1993869543075562,0.9858763127302915,0.0004995257620708391,1748942722.1086977
186,0.14480087161064148,-0.39361563324928284,0.0,1.2336699962615967,0.9858763127302915,0.0004995231998452135,1748942722.1697862
187,0.10653715580701828,-0.46963703632354736,0.0,1.0401362180709839,0.9858763127302915,0.0004995206376327304,1748942722.231974
188,0.1405961662530899,-0.42322564125061035,0.0,1.10512375831604,0.9858763127302915,0.0004995180754333897,1748942722.2933605
189,0.17373314499855042,-0.4369916617870331,0.0,1.373753547668457,0.9858763127302915,0.0004995155132471913,1748942722.354507
190,0.2227245420217514,-0.38866308331489563,0.0,1.33622407913208,0.9858763127302915,0.0004995129510741353,1748942722.4158366
191,0.11177022755146027,-0.4539918899536133,0.0,1.1904419660568237,0.9858763127302915,0.0004995103889142214,1748942722.4777477
192,0.12200906872749329,-0.4502485990524292,0.0,0.9992845058441162,0.9858763127302915,0.0004995078267674496,1748942722.538429
193,0.22113728523254395,-0.36716699600219727,0.0,1.584757685661316,0.9858763127302915,0.0004995052646338199,1748942722.600571
194,0.1420009434223175,-0.4276111125946045,0.0,1.1678131818771362,0.9858763127302915,0.0004995027025133322,1748942722.6615937
195,0.21516606211662292,-0.37294602394104004,0.0,1.406477689743042,0.9858763127302915,0.0004995001404059864,1748942722.722631
196,0.18590301275253296,-0.4308626651763916,0.0,1.1899058818817139,0.9858763127302915,0.0004994975783117825,1748942722.7852292
197,0.12076614052057266,-0.45274850726127625,0.0,1.0284639596939087,0.9858763127302915,0.0004994950162307203,1748942722.845958
198,0.17366959154605865,-0.47111380100250244,0.0,1.3337557315826416,0.9858763127302915,0.0004994924541628,1748942722.9063163
199,0.15973325073719025,-0.5266388654708862,0.0,1.315364956855774,0.9858763127302915,0.0004994898921080211,1748942722.9683282
200,0.22201137244701385,-0.5013121366500854,0.0,1.4380048513412476,0.9858763127302915,0.000499487330066384,1748942723.027889
201,0.20525333285331726,-0.45262715220451355,0.0,1.5329310894012451,0.9858763127302915,0.0004994847680378883,1748942723.0886075
202,0.15641409158706665,-0.47634273767471313,0.0,1.3907288312911987,0.9858763127302915,0.0004994822060225341,1748942723.1486318
203,0.17247509956359863,-0.44395923614501953,0.0,1.2236645221710205,0.9858763127302915,0.0004994796440203214,1748942723.2091045
204,0.18487223982810974,-0.47690027952194214,0.0,1.2885879278182983,0.9858763127302915,0.0004994770820312499,1748942723.2703915
205,0.18483275175094604,-0.4607081413269043,0.0,1.473078727722168,0.9858763127302915,0.0004994745200553196,1748942723.3324232
206,0.21814680099487305,-0.519981324672699,0.0,1.5048397779464722,0.9858763127302915,0.0004994719580925306,1748942723.3944101
207,0.14884783327579498,-0.5454512238502502,0.0,1.2695238590240479,0.9858763127302915,0.0004994693961428827,1748942723.4547477
208,0.1482994556427002,-0.5373178124427795,0.0,1.1612735986709595,0.9858763127302915,0.0004994668342063758,1748942723.5162337
209,0.20554731786251068,-0.5129034519195557,0.0,1.5387389659881592,0.9858763127302915,0.0004994642722830099,1748942723.5774808
210,0.15072019398212433,-0.5246527791023254,0.0,1.2789877653121948,0.9858763127302915,0.0004994617103727849,1748942723.6377976
211,0.17897993326187134,-0.48724666237831116,0.0,1.3370980024337769,0.9858763127302915,0.0004994591484757008,1748942723.698813
212,0.1563708484172821,-0.5283807516098022,0.0,1.5437425374984741,0.9858763127302915,0.0004994565865917574,1748942723.7605207
213,0.18502426147460938,-0.4682537913322449,0.0,1.2882107496261597,0.9858763127302915,0.0004994540247209548,1748942723.8225396
214,0.1595650017261505,-0.4670950174331665,0.0,1.2858818769454956,0.9858763127302915,0.0004994514628632928,1748942723.8838508
215,0.1701595038175583,-0.48871004581451416,0.0,1.4566940069198608,0.9858763127302915,0.0004994489010187713,1748942723.948302
216,0.1958766132593155,-0.4587377905845642,0.0,1.2319854497909546,0.9858763127302915,0.0004994463391873905,1748942724.0116868
217,0.14079749584197998,-0.44378411769866943,0.0,1.343200445175171,0.9858763127302915,0.00049944377736915,1748942724.0715466
218,0.19602392613887787,-0.4197823405265808,0.0,1.3574939966201782,0.9858763127302915,0.0004994412155640499,1748942724.1324513
219,0.16869695484638214,-0.4030851721763611,0.0,1.2227877378463745,0.9858763127302915,0.0004994386537720901,1748942724.1930108
220,0.18637117743492126,-0.3992944359779358,0.0,1.376971960067749,0.9858763127302915,0.0004994360919932707,1748942724.2537923
221,0.19163468480110168,-0.3968721032142639,0.0,1.3792320489883423,0.9858763127302915,0.0004994335302275913,1748942724.3145664
222,0.2498100847005844,-0.34775251150131226,0.0,1.6154628992080688,0.9858763127302915,0.000499430968475052,1748942724.3758225
223,0.15419833362102509,-0.40871477127075195,0.0,1.3372600078582764,0.9858763127302915,0.0004994284067356528,1748942724.4363005
224,0.18047630786895752,-0.3629765808582306,0.0,1.3624963760375977,0.9858763127302915,0.0004994258450093936,1748942724.498397
225,0.19332212209701538,-0.37836596369743347,0.0,1.3457627296447754,0.9858763127302915,0.0004994232832962742,1748942724.5588453
226,0.15913958847522736,-0.39520391821861267,0.0,1.1119284629821777,0.9858763127302915,0.0004994207215962946,1748942724.6195235
