training_step,loss,mean_q_value,max_q_value,gradient_norm,epsilon,learning_rate,timestamp
42,0.3089456856250763,0.46813517808914185,0.0,3.1678056716918945,0.9128907309623506,0.000999784591367344,1748939243.7501674
43,0.4261819124221802,0.3775465488433838,0.0,3.702030897140503,0.9128907309623506,0.0009997794631559595,1748939243.756194
44,0.3571566641330719,0.5187281966209412,0.0,3.1211302280426025,0.9128907309623506,0.0009997743349708789,1748939243.7619123
45,0.21772436797618866,0.6350188255310059,0.0,3.5279479026794434,0.9128907309623506,0.0009997692068121023,1748939243.767622
46,0.3287603557109833,0.6431332230567932,0.0,3.710738182067871,0.9128907309623506,0.0009997640786796299,1748939243.77367
47,0.417786568403244,0.7303621768951416,0.0,3.4016001224517822,0.9128907309623506,0.0009997589505734612,1748939243.7786696
48,0.3374667465686798,0.9591683149337769,0.0,3.058913230895996,0.9128907309623506,0.000999753822493596,1748939243.7846403
49,0.3355034291744232,1.0753567218780518,0.0,3.195875883102417,0.9128907309623506,0.0009997486944400345,1748939243.7906494
50,0.24722115695476532,1.0847625732421875,0.0,2.6113736629486084,0.9128907309623506,0.0009997435664127765,1748939243.7968132
51,0.1696067452430725,1.0491271018981934,0.0,2.579185724258423,0.9128907309623506,0.0009997384384118218,1748939243.8028805
52,0.2061152309179306,1.0126293897628784,0.0,2.912564277648926,0.9128907309623506,0.0009997333104371702,1748939243.8078809
53,0.14345619082450867,1.185056209564209,0.0,1.9296363592147827,0.9128907309623506,0.0009997281824888214,1748939243.8138833
54,0.15955986082553864,1.1963707208633423,0.0,2.6854348182678223,0.9128907309623506,0.0009997230545667757,1748939243.8190567
55,0.20162451267242432,1.3885846138000488,0.0,3.9187495708465576,0.9128907309623506,0.0009997179266710327,1748939243.8250568
56,0.34985774755477905,1.4326170682907104,0.0,4.281147480010986,0.9128907309623506,0.0009997127988015922,1748939243.8314698
57,0.15107516944408417,1.2767783403396606,0.0,2.201080799102783,0.9128907309623506,0.0009997076709584542,1748939243.8364398
58,0.13438569009304047,1.1854134798049927,0.0,2.4793336391448975,0.9128907309623506,0.0009997025431416186,1748939243.8424542
59,0.191155344247818,1.0585461854934692,0.0,3.9235384464263916,0.9128907309623506,0.000999697415351085,1748939243.8478885
60,0.16358712315559387,1.003474473953247,0.0,2.5003795623779297,0.9128907309623506,0.0009996922875868538,1748939243.8535175
61,0.13009612262248993,0.9934876561164856,0.0,2.4526264667510986,0.9128907309623506,0.0009996871598489242,1748939243.8600686
62,0.11678539961576462,0.7941871285438538,0.0,1.8480710983276367,0.9128907309623506,0.0009996820321372965,1748939243.865068
63,0.0667690560221672,0.7785477638244629,0.0,1.4959990978240967,0.9128907309623506,0.0009996769044519705,1748939243.8710701
64,0.11499098688364029,0.7708846926689148,0.0,2.0141429901123047,0.9128907309623506,0.0009996717767929459,1748939243.8770692
65,0.0860515832901001,0.7171233892440796,0.0,1.4805808067321777,0.9128907309623506,0.000999666649160223,1748939243.884068
66,0.09368495643138885,0.6730705499649048,0.0,1.6266714334487915,0.9128907309623506,0.000999661521553801,1748939243.8901315
67,0.07046745717525482,0.5575342178344727,0.0,1.0974068641662598,0.9128907309623506,0.0009996563939736803,1748939243.8956163
68,0.12757094204425812,0.5653693079948425,0.0,1.4591118097305298,0.9128907309623506,0.0009996512664198604,1748939243.9016256
69,0.11718545109033585,0.4992273449897766,0.0,1.384192705154419,0.9128907309623506,0.0009996461388923415,1748939243.9076254
70,0.07552453130483627,0.5240741968154907,0.0,1.221053957939148,0.9128907309623506,0.0009996410113911232,1748939243.9138799
71,0.06882026046514511,0.5319715738296509,0.0,1.2764796018600464,0.9128907309623506,0.0009996358839162057,1748939243.918879
72,0.1140848770737648,0.42989230155944824,0.0,1.8714383840560913,0.9128907309623506,0.0009996307564675885,1748939243.9248793
73,0.06685256958007812,0.538443922996521,0.0,1.4961481094360352,0.9128907309623506,0.0009996256290452715,1748939243.9307446
74,0.14286653697490692,0.46380361914634705,0.0,1.7553454637527466,0.9128907309623506,0.0009996205016492548,1748939243.9367733
75,0.054723337292671204,0.6238823533058167,0.0,1.335787296295166,0.9128907309623506,0.000999615374279538,1748939243.9414957
76,0.08540340512990952,0.552959144115448,0.0,1.4179155826568604,0.9128907309623506,0.0009996102469361212,1748939243.9480577
77,0.06160673499107361,0.6913561224937439,0.0,0.9292145371437073,0.9128907309623506,0.0009996051196190041,1748939243.9530275
78,0.044341541826725006,0.6692070960998535,0.0,0.9218759536743164,0.9128907309623506,0.000999599992328187,1748939243.9590282
79,0.139176607131958,0.7276742458343506,0.0,1.8218759298324585,0.9128907309623506,0.0009995948650636688,1748939243.9660282
80,0.0740046352148056,0.7326812744140625,0.0,1.293418526649475,0.9128907309623506,0.0009995897378254504,1748939243.9710286
81,0.059370007365942,0.807024359703064,0.0,1.0260504484176636,0.9128907309623506,0.000999584610613531,1748939243.9776394
82,0.08572940528392792,0.8297808766365051,0.0,1.6775082349777222,0.9128907309623506,0.0009995794834279108,1748939243.982639
83,0.06151314824819565,0.803123414516449,0.0,1.2851465940475464,0.9128907309623506,0.0009995743562685895,1748939243.9889507
84,0.08667344599962234,0.8590199947357178,0.0,1.2472797632217407,0.9128907309623506,0.0009995692291355671,1748939243.9941893
85,0.08557714521884918,0.9383057355880737,0.0,1.5689711570739746,0.9128907309623506,0.0009995641020288434,1748939244.0004716
86,0.07434437423944473,0.7663171887397766,0.0,1.2536818981170654,0.9128907309623506,0.0009995589749484182,1748939244.0068994
87,0.06661796569824219,0.9029357433319092,0.0,1.2201751470565796,0.9128907309623506,0.0009995538478942915,1748939244.0118995
88,0.11364627629518509,0.9760127067565918,0.0,1.3941060304641724,0.9128907309623506,0.000999548720866463,1748939244.0178988
89,0.0998019427061081,0.7839330434799194,0.0,1.0811575651168823,0.9128907309623506,0.0009995435938649326,1748939244.022999
90,0.11265066266059875,0.7074803113937378,0.0,1.4886398315429688,0.9128907309623506,0.0009995384668897002,1748939244.0279984
91,0.09187407046556473,0.8768409490585327,0.0,1.3419544696807861,0.9128907309623506,0.0009995333399407656,1748939244.0344574
92,0.09051559865474701,0.8462393879890442,0.0,1.6850277185440063,0.9128907309623506,0.000999528213018129,1748939244.0404627
93,0.12601830065250397,0.8734133243560791,0.0,1.7932111024856567,0.9128907309623506,0.0009995230861217898,1748939244.0464628
94,0.08095148205757141,0.8306334018707275,0.0,1.3703819513320923,0.9128907309623506,0.0009995179592517482,1748939244.0524626
95,0.11970746517181396,0.882472813129425,0.0,1.9930555820465088,0.9128907309623506,0.000999512832408004,1748939244.0574627
96,0.04809501767158508,0.8317177295684814,0.0,0.9767153263092041,0.9128907309623506,0.0009995077055905569,1748939244.0634637
97,0.06271899491548538,0.8091042637825012,0.0,1.0175204277038574,0.9128907309623506,0.0009995025787994068,1748939244.0697293
98,0.09984616935253143,0.8057008385658264,0.0,1.6350058317184448,0.9128907309623506,0.0009994974520345537,1748939244.0752497
99,0.07890088111162186,0.9761831164360046,0.0,1.2487770318984985,0.9128907309623506,0.0009994923252959972,1748939244.0812669
100,0.07757788151502609,0.8879019021987915,0.0,1.3613914251327515,0.9128907309623506,0.0009994871985837376,1748939244.0872507
101,0.09725508838891983,0.9477079510688782,0.0,2.0567402839660645,0.8334461333916443,0.0009994820718977747,1748939244.0952883
102,0.11204146593809128,0.9692512154579163,0.0,1.4394999742507935,0.8334461333916443,0.0009994769452381078,1748939244.1017156
103,0.09074816107749939,0.9024994373321533,0.0,1.6982842683792114,0.8334461333916443,0.0009994718186047374,1748939244.1068618
104,0.08666104078292847,0.8701761960983276,0.0,1.5119556188583374,0.8334461333916443,0.000999466691997663,1748939244.1128614
105,0.05920891463756561,0.8514412641525269,0.0,1.249348521232605,0.8334461333916443,0.0009994615654168846,1748939244.1187325
106,0.08256332576274872,0.7637932896614075,0.0,1.5066702365875244,0.8334461333916443,0.0009994564388624023,1748939244.1241908
107,0.08860775828361511,0.7086440324783325,0.0,1.240426778793335,0.8334461333916443,0.0009994513123342155,1748939244.130741
108,0.06142084300518036,0.7454556226730347,0.0,0.9723631739616394,0.8334461333916443,0.0009994461858323243,1748939244.1367393
109,0.04467291012406349,0.613844096660614,0.0,0.8706681728363037,0.8334461333916443,0.0009994410593567285,1748939244.1427393
110,0.03075910545885563,0.5450107455253601,0.0,0.723261296749115,0.8334461333916443,0.000999435932907428,1748939244.1481473
111,0.0698748230934143,0.5957976579666138,0.0,1.1241531372070312,0.8334461333916443,0.0009994308064844228,1748939244.1541042
112,0.04551106318831444,0.5643085837364197,0.0,0.8747163414955139,0.8334461333916443,0.0009994256800877127,1748939244.1606777
113,0.06761719286441803,0.5774732232093811,0.0,1.3504481315612793,0.8334461333916443,0.0009994205537172975,1748939244.165649
114,0.035016633570194244,0.6119289398193359,0.0,0.6420435905456543,0.8334461333916443,0.000999415427373177,1748939244.172855
115,0.07962454855442047,0.613465428352356,0.0,1.094526767730713,0.8334461333916443,0.000999410301055351,1748939244.1784303
116,0.08272884041070938,0.4469873607158661,0.0,1.3984229564666748,0.8334461333916443,0.0009994051747638196,1748939244.1844988
117,0.0650181993842125,0.4393572211265564,0.0,0.9466016292572021,0.8334461333916443,0.0009994000484985827,1748939244.1907315
118,0.042235806584358215,0.6917222142219543,0.0,0.976164698600769,0.8334461333916443,0.00099939492225964,1748939244.1957314
119,0.05028846487402916,0.643623948097229,0.0,0.9040006995201111,0.8334461333916443,0.0009993897960469912,1748939244.2021487
120,0.05781097337603569,0.6475237607955933,0.0,1.1911776065826416,0.8334461333916443,0.0009993846698606367,1748939244.2081494
121,0.04760624095797539,0.7075870633125305,0.0,1.0047661066055298,0.8334461333916443,0.0009993795437005758,1748939244.2141497
122,0.04569754749536514,0.8112213611602783,0.0,1.101708173751831,0.8334461333916443,0.0009993744175668085,1748939244.2201488
123,0.05824166163802147,0.781247615814209,0.0,0.9781815409660339,0.8334461333916443,0.000999369291459335,1748939244.2255423
124,0.050284601747989655,0.6522558927536011,0.0,0.8141670823097229,0.8334461333916443,0.0009993641653781547,1748939244.2322974
125,0.02635432593524456,0.6478999257087708,0.0,0.8470421433448792,0.8334461333916443,0.000999359039323268,1748939244.237286
126,0.03560538962483406,0.6122390627861023,0.0,0.860605001449585,0.8334461333916443,0.000999353913294674,1748939244.2432864
127,0.032521121203899384,0.838890552520752,0.0,0.852421760559082,0.8334461333916443,0.0009993487872923734,1748939244.2492864
128,0.03642275184392929,0.8717878460884094,0.0,1.3541975021362305,0.8334461333916443,0.0009993436613163656,1748939244.2545803
129,0.044612158089876175,0.6008555889129639,0.0,1.166322112083435,0.8334461333916443,0.0009993385353666505,1748939244.2609258
130,0.0434504896402359,0.7707410454750061,0.0,0.9259774088859558,0.8334461333916443,0.000999333409443228,1748939244.2659256
131,0.04817326366901398,0.8010626435279846,0.0,0.9975538849830627,0.8334461333916443,0.0009993282835460981,1748939244.2721398
132,0.04252356290817261,0.7515102624893188,0.0,0.8283800482749939,0.8334461333916443,0.0009993231576752605,1748939244.2771363
133,0.04246507212519646,0.7696154117584229,0.0,0.9497583508491516,0.8334461333916443,0.000999318031830715,1748939244.283137
134,0.04143145680427551,0.7955574989318848,0.0,0.935421884059906,0.8334461333916443,0.0009993129060124617,1748939244.2901373
135,0.08743660151958466,0.742634654045105,0.0,1.4231934547424316,0.8334461333916443,0.0009993077802205002,1748939244.2951365
136,0.04445042461156845,0.6264747381210327,0.0,1.0220402479171753,0.8334461333916443,0.0009993026544548307,1748939244.3021379
137,0.038309913128614426,0.7771169543266296,0.0,1.101749300956726,0.8334461333916443,0.0009992975287154528,1748939244.3085277
138,0.029170118272304535,0.7189914584159851,0.0,0.6300531029701233,0.8334461333916443,0.0009992924030023664,1748939244.3145304
139,0.031408436596393585,0.7165032625198364,0.0,0.7547625303268433,0.8334461333916443,0.0009992872773155715,1748939244.320896
140,0.028279617428779602,0.7258099913597107,0.0,0.5596103072166443,0.8334461333916443,0.0009992821516550678,1748939244.326681
141,0.028850192204117775,0.7500708699226379,0.0,0.7509324550628662,0.8334461333916443,0.0009992770260208552,1748939244.3326797
142,0.06853868067264557,0.7687617540359497,0.0,1.3458545207977295,0.8334461333916443,0.0009992719004129336,1748939244.3386805
143,0.03874799609184265,0.6231483221054077,0.0,0.990170955657959,0.8334461333916443,0.000999266774831303,1748939244.3452084
144,0.039090242236852646,0.6008430123329163,0.0,0.7099066376686096,0.8334461333916443,0.000999261649275963,1748939244.350799
145,0.041867390275001526,0.6136054396629333,0.0,0.8534759283065796,0.8334461333916443,0.0009992565237469137,1748939244.3568258
146,0.056804656982421875,0.6404983401298523,0.0,1.157029628753662,0.8334461333916443,0.0009992513982441547,1748939244.3617976
147,0.04106084629893303,0.6643325090408325,0.0,0.9814660549163818,0.8334461333916443,0.0009992462727676861,1748939244.3677516
148,0.03999077528715134,0.6931402683258057,0.0,0.9996128082275391,0.8334461333916443,0.0009992411473175077,1748939244.3737874
149,0.02898579277098179,0.7408180236816406,0.0,0.6482335925102234,0.8334461333916443,0.0009992360218936194,1748939244.378787
150,0.04348486289381981,0.6931326985359192,0.0,0.9897870421409607,0.8334461333916443,0.000999230896496021,1748939244.3857872
151,0.07712408155202866,0.7340477108955383,0.0,1.410537600517273,0.8334461333916443,0.0009992257711247123,1748939244.3921947
152,0.06754560023546219,0.7063443660736084,0.0,1.1051753759384155,0.8334461333916443,0.0009992206457796933,1748939244.3988907
153,0.075440913438797,0.7054815292358398,0.0,1.2079284191131592,0.8334461333916443,0.000999215520460964,1748939244.40422
154,0.06830991804599762,0.7634036540985107,0.0,1.1005816459655762,0.8334461333916443,0.0009992103951685237,1748939244.4102254
155,0.06656353920698166,0.6479210257530212,0.0,1.0853326320648193,0.8334461333916443,0.000999205269902373,1748939244.4155483
156,0.0456104539334774,0.6254728436470032,0.0,0.8118062019348145,0.8334461333916443,0.0009992001446625111,1748939244.4216065
157,0.06053651496767998,0.5452386140823364,0.0,1.0216670036315918,0.8334461333916443,0.0009991950194489384,1748939244.4276068
158,0.05800287052989006,0.6713245511054993,0.0,0.8937528729438782,0.8334461333916443,0.0009991898942616545,1748939244.4336064
159,0.0506991371512413,0.5949134826660156,0.0,0.7925516366958618,0.8334461333916443,0.0009991847691006592,1748939244.4406075
160,0.07936835289001465,0.52998948097229,0.0,1.1696134805679321,0.8334461333916443,0.0009991796439659526,1748939244.4453654
161,0.10803966224193573,0.6741353273391724,0.0,1.522754430770874,0.8334461333916443,0.0009991745188575344,1748939244.4513655
162,0.046507328748703,0.611379861831665,0.0,0.7990034222602844,0.8334461333916443,0.0009991693937754045,1748939244.457365
163,0.05767596513032913,0.600483238697052,0.0,1.1492588520050049,0.8334461333916443,0.0009991642687195627,1748939244.4629612
164,0.034464653581380844,0.4123395085334778,0.0,0.9050259590148926,0.8334461333916443,0.0009991591436900092,1748939244.4689615
165,0.049000225961208344,0.46444153785705566,0.0,1.098946452140808,0.8334461333916443,0.0009991540186867433,1748939244.4749606
166,0.06391104310750961,0.5204799175262451,0.0,1.0091346502304077,0.8334461333916443,0.0009991488937097653,1748939244.4819622
167,0.06339620798826218,0.7463442087173462,0.0,1.1639004945755005,0.8334461333916443,0.000999143768759075,1748939244.4877896
168,0.04131001979112625,0.7432538866996765,0.0,0.854686439037323,0.8334461333916443,0.0009991386438346719,1748939244.4944382
169,0.03365805372595787,0.5884608030319214,0.0,0.7292647361755371,0.8334461333916443,0.0009991335189365564,1748939244.5004137
170,0.040226440876722336,0.8037122488021851,0.0,1.4940036535263062,0.8334461333916443,0.000999128394064728,1748939244.5064385
171,0.08914341032505035,0.9118905663490295,0.0,2.623034715652466,0.8334461333916443,0.0009991232692191866,1748939244.5121226
172,0.06451891362667084,0.7064414024353027,0.0,1.1595343351364136,0.8334461333916443,0.0009991181443999323,1748939244.518122
173,0.05101952329277992,0.4752056896686554,0.0,0.8763942718505859,0.8334461333916443,0.000999113019606965,1748939244.5241227
174,0.027838386595249176,0.39556002616882324,0.0,0.6566188931465149,0.8334461333916443,0.0009991078948402843,1748939244.5306811
175,0.028406387194991112,0.3381408452987671,0.0,0.8371070623397827,0.8334461333916443,0.0009991027700998899,1748939244.5368152
176,0.05459059029817581,0.5962908267974854,0.0,1.4734448194503784,0.8334461333916443,0.0009990976453857821,1748939244.5418153
177,0.07228905707597733,0.4257228672504425,0.0,1.1634141206741333,0.8334461333916443,0.0009990925206979605,1748939244.5478165
178,0.05595315620303154,0.41821566224098206,0.0,0.8602604269981384,0.8334461333916443,0.000999087396036425,1748939244.554331
179,0.0501069612801075,0.514772355556488,0.0,0.8362220525741577,0.8334461333916443,0.0009990822714011757,1748939244.5593324
180,0.03373098000884056,0.7636157870292664,0.0,1.1170789003372192,0.8334461333916443,0.0009990771467922122,1748939244.5653307
181,0.034598879516124725,0.7232530117034912,0.0,1.0556811094284058,0.8334461333916443,0.0009990720222095345,1748939244.5723336
182,0.03281644359230995,0.47577041387557983,0.0,0.6425049304962158,0.8334461333916443,0.0009990668976531422,1748939244.578493
183,0.02061188966035843,0.5159162878990173,0.0,0.48072218894958496,0.8334461333916443,0.0009990617731230355,1748939244.5844922
184,0.029212379828095436,0.7455052137374878,0.0,0.6729543805122375,0.8334461333916443,0.0009990566486192142,1748939244.5905151
185,0.038023050874471664,0.40714848041534424,0.0,0.7507474422454834,0.8334461333916443,0.0009990515241416781,1748939244.5954921
186,0.028354031965136528,0.5891970992088318,0.0,0.7057302594184875,0.8334461333916443,0.000999046399690427,1748939244.60101
187,0.025418883189558983,0.5821724534034729,0.0,0.5841015577316284,0.8334461333916443,0.0009990412752654608,1748939244.606931
188,0.05733315646648407,0.5856657028198242,0.0,0.921873927116394,0.8334461333916443,0.0009990361508667794,1748939244.6129308
189,0.034464869648218155,0.5366151928901672,0.0,0.8086026310920715,0.8334461333916443,0.0009990310264943827,1748939244.618931
190,0.07553701102733612,0.5683236122131348,0.0,1.034776210784912,0.8334461333916443,0.0009990259021482705,1748939244.6249313
191,0.02647794410586357,0.46458184719085693,0.0,0.6173035502433777,0.8334461333916443,0.0009990207778284427,1748939244.630624
192,0.04295790567994118,0.6561152935028076,0.0,1.022947072982788,0.8334461333916443,0.0009990156535348992,1748939244.636621
193,0.047567203640937805,0.552362322807312,0.0,0.9881657361984253,0.8334461333916443,0.0009990105292676397,1748939244.6418312
194,0.03866829350590706,0.5917949676513672,0.0,0.8196317553520203,0.8334461333916443,0.0009990054050266644,1748939244.6484678
195,0.052328456193208694,0.6455484628677368,0.0,1.3295003175735474,0.8334461333916443,0.0009990002808119727,1748939244.6534672
196,0.0225919671356678,0.544583797454834,0.0,0.6101020574569702,0.8334461333916443,0.000998995156623565,1748939244.6594675
197,0.025335954502224922,0.6074361205101013,0.0,0.628350555896759,0.8334461333916443,0.0009989900324614406,1748939244.6664758
198,0.03263355791568756,0.7767226099967957,0.0,0.7317246794700623,0.8334461333916443,0.0009989849083256,1748939244.6722639
199,0.03743888437747955,0.6144362092018127,0.0,0.8195444941520691,0.8334461333916443,0.0009989797842160422,1748939244.6769764
200,0.04755844175815582,0.7072176337242126,0.0,0.9628193974494934,0.8334461333916443,0.000998974660132768,1748939244.6839771
201,0.040773384273052216,0.5008928179740906,0.0,0.7487868070602417,0.8334461333916443,0.0009989695360757766,1748939244.6899767
202,0.051829174160957336,0.7069776058197021,0.0,0.8608853816986084,0.8334461333916443,0.0009989644120450682,1748939244.6969786
203,0.06329452246427536,0.5962247252464294,0.0,1.0367900133132935,0.8334461333916443,0.0009989592880406428,1748939244.7039754
204,0.06670501083135605,0.647503137588501,0.0,1.3610334396362305,0.8334461333916443,0.0009989541640624997,1748939244.708977
205,0.05269640311598778,0.7264824509620667,0.0,1.0155863761901855,0.8334461333916443,0.0009989490401106393,1748939244.7157087
206,0.03890785202383995,0.44217342138290405,0.0,0.65715491771698,0.8334461333916443,0.0009989439161850612,1748939244.7225509
207,0.049541279673576355,0.7146211266517639,0.0,0.915970504283905,0.8334461333916443,0.0009989387922857654,1748939244.728549
208,0.03344931825995445,0.4795377254486084,0.0,0.8673333525657654,0.8334461333916443,0.0009989336684127516,1748939244.7355926
209,0.037068869918584824,0.37998369336128235,0.0,1.0184860229492188,0.8334461333916443,0.0009989285445660197,1748939244.7415638
210,0.06216168403625488,0.4825887680053711,0.0,2.025695323944092,0.8334461333916443,0.0009989234207455698,1748939244.7477696
211,0.0347931869328022,0.3378411829471588,0.0,0.83295738697052,0.8334461333916443,0.0009989182969514015,1748939244.7528934
212,0.07012198120355606,0.3420269787311554,0.0,1.165280818939209,0.8334461333916443,0.0009989131731835148,1748939244.7592962
213,0.047473322600126266,0.6512965559959412,0.0,1.3014280796051025,0.8334461333916443,0.0009989080494419095,1748939244.7652962
214,0.03765971213579178,0.5812706351280212,0.0,0.7993024587631226,0.8334461333916443,0.0009989029257265855,1748939244.7702951
215,0.0643257349729538,0.5438857078552246,0.0,1.1137197017669678,0.8334461333916443,0.0009988978020375426,1748939244.776118
216,0.060322023928165436,0.4337441325187683,0.0,1.0667740106582642,0.8334461333916443,0.000998892678374781,1748939244.7827811
217,0.047630928456783295,0.7828159928321838,0.0,0.8527101278305054,0.8334461333916443,0.0009988875547383,1748939244.7877808
218,0.03467728942632675,0.6171108484268188,0.0,0.8435066342353821,0.8334461333916443,0.0009988824311280998,1748939244.7937799
219,0.027468478307127953,0.49703216552734375,0.0,0.6000450849533081,0.8334461333916443,0.0009988773075441802,1748939244.7997952
220,0.031212981790304184,0.6930451393127441,0.0,0.8755853772163391,0.8334461333916443,0.0009988721839865413,1748939244.8071852
221,0.04596106335520744,0.4542767107486725,0.0,0.7470082640647888,0.8334461333916443,0.0009988670604551826,1748939244.8130164
222,0.030340543016791344,0.41198840737342834,0.0,0.6467252373695374,0.8334461333916443,0.000998861936950104,1748939244.818638
223,0.036437660455703735,0.7571742534637451,0.0,0.6459450721740723,0.8334461333916443,0.0009988568134713055,1748939244.82465
224,0.04239746555685997,0.5929923057556152,0.0,1.10686457157135,0.8334461333916443,0.0009988516900187872,1748939244.831649
225,0.03811982274055481,0.5653743743896484,0.0,0.5975996255874634,0.8334461333916443,0.0009988465665925483,1748939244.8376482
226,0.0348343662917614,0.6644801497459412,0.0,0.6905555725097656,0.8334461333916443,0.0009988414431925893,1748939244.842831
227,0.049042098224163055,0.5965735912322998,0.0,0.8633393049240112,0.8334461333916443,0.00099883631981891,1748939244.8490496
228,0.05168042704463005,0.7272969484329224,0.0,1.5591286420822144,0.8334461333916443,0.0009988311964715098,1748939244.8550787
229,0.035711195319890976,0.5990637540817261,0.0,0.8309011459350586,0.8334461333916443,0.000998826073150389,1748939244.8603294
230,0.03140849247574806,0.5400065779685974,0.0,0.6542632579803467,0.8334461333916443,0.0009988209498555474,1748939244.8663292
