episode,total_reward,steps,success,collision,timeout,distance_to_target,parking_accuracy,exploration_rate,timestamp
54,-45.14275131402063,200,False,False,True,36.12883169094044,0.0,0.8260756915857286,1748944521.3957214
55,-40.78037795979837,200,False,False,True,23.75274596340739,0.0,0.8231749823230483,1748944522.313723
56,-56.79884449134188,200,False,False,True,23.964898050289978,0.0,0.8202851149335485,1748944523.2047281
57,-38.26844115478551,200,False,False,True,13.389194758799373,0.0,0.8174060488939626,1748944524.0798168
58,-81.99313363239582,200,False,False,True,22.529375881103654,0.0,0.8145377438324869,1748944524.9615831
59,-45.349394110307685,200,False,False,True,28.937370393856238,0.0,0.8116801595282135,1748944525.9039507
60,-62.31768944962204,200,False,False,True,19.010243914309193,0.0,0.8088332559105664,1748944526.7884042
61,-37.94386231232942,200,False,False,True,15.305084424864607,0.0,0.8059969930587406,1748944527.7190242
62,-54.99329545191792,200,False,False,True,32.42479279208386,0.0,0.8031713312011411,1748944528.6875348
63,5.125425986628502,200,False,False,True,12.770631633877125,0.0,0.8003562307148259,1748944529.562824
64,-53.89181383213945,200,False,False,True,28.395542374226913,0.0,0.7975516521249502,1748944530.6098692
65,-45.355388375664305,200,False,False,True,17.50673426330722,0.0,0.7947575561042126,1748944531.6478415
66,77.04971123940302,200,False,False,True,7.881643513825305,0.0,0.7919739034723043,1748944532.5575747
67,-56.462633924948136,200,False,False,True,23.10810624881478,0.0,0.7892006551953592,1748944533.438926
68,-83.5347440929943,200,False,False,True,23.525735080201727,0.0,0.7864377723854062,1748944534.3239012
69,-33.28674399722595,200,False,False,True,29.707463441220902,0.0,0.783685216299825,1748944535.2878003
70,-30.144141304234235,200,False,False,True,24.68053789236839,0.0,0.7809429483408016,1748944536.383952
71,-51.20439539429761,200,False,False,True,18.85452053881284,0.0,0.7782109300547877,1748944537.2908704
72,-63.98358597150931,200,False,False,True,35.28542960610871,0.0,0.7754891231319618,1748944538.4327302
73,-72.48659011107523,200,False,False,True,19.9026223332058,0.0,0.7727774894056912,1748944539.361042
74,-43.128478930237584,200,False,False,True,14.03389784017022,0.0,0.7700759908519972,1748944540.2824292
75,-58.937212770358514,200,False,False,True,29.640672044726717,0.0,0.7673845895890221,1748944541.1844785
76,-43.571006019492145,200,False,False,True,28.662214781936243,0.0,0.7647032478764979,1748944542.0996773
77,-53.30076899072153,200,False,False,True,31.92619338734608,0.0,0.7620319281152165,1748944543.0237217
78,-36.57766223515437,200,False,False,True,22.540486734944665,0.0,0.7593705928465034,1748944543.9282982
79,-52.110090666103574,200,False,False,True,19.970734790106587,0.0,0.7567192047516921,1748944544.8503268
80,-40.278857685700004,200,False,False,True,16.78098574492155,0.0,0.7540777266516003,1748944545.744086
81,-43.701303491281344,200,False,False,True,18.125867124505998,0.0,0.7514461215060092,1748944546.6357412
82,35.5025778163896,200,False,False,True,17.941161706813396,0.0,0.7488243524131437,1748944547.5259333
83,-53.39095951166594,200,False,False,True,37.65472186545176,0.0,0.7462123826091553,1748944548.4660985
84,-56.64302758313892,200,False,False,True,18.419647806197226,0.0,0.7436101754676062,1748944549.3964276
85,-77.92242052448059,200,False,False,True,21.657736369154062,0.0,0.7410176944989558,1748944550.4076803
86,-70.81085683229922,200,False,False,True,20.337228443149368,0.0,0.7384349033500492,1748944551.3526819
87,-50.84087963185243,200,False,False,True,24.100278767740594,0.0,0.7358617658036077,1748944552.2397144
88,-77.09183809623757,200,False,False,True,21.871240561519443,0.0,0.7332982457777197,1748944553.157671
89,-52.35774621751806,200,False,False,True,28.204576113869308,0.0,0.7307443073253367,1748944554.0666058
90,-71.71699237640348,200,False,False,True,26.081649483453003,0.0,0.7281999146337671,1748944554.9715023
91,-5.032748010723607,200,False,False,True,10.39778811220114,0.0,0.725665032024176,1748944555.869936
92,-75.19219349874867,200,False,False,True,21.453850865843457,0.0,0.7231396239510831,1748944556.7645726
93,-61.364380222737886,200,False,False,True,22.14564038503554,0.0,0.7206236550018656,1748944557.6578655
94,-47.21427460436203,200,False,False,True,14.567701492583831,0.0,0.7181170898962616,1748944558.5835598
95,-59.11704295098966,200,False,False,True,20.289182746092184,0.0,0.7156198934858737,1748944559.5221374
96,-46.521352850616985,200,False,False,True,15.796491246410751,0.0,0.7131320307536786,1748944560.48254
97,-35.76245522647665,200,False,False,True,19.3990180473432,0.0,0.7106534668135339,1748944561.4399514
98,-41.412837463098796,200,False,False,True,13.03791807579134,0.0,0.7081841669096904,1748944562.4100268
99,-64.21680545707919,200,False,False,True,19.000662771162872,0.0,0.7057240964163041,1748944563.3889654
100,-87.4570447549048,200,False,False,True,18.466061773409464,0.0,0.7032732208369504,1748944564.311978
101,-54.514394400148625,200,False,False,True,31.22080326749286,0.0,0.7008315058041412,1748944566.1438136
102,-57.88479140918419,200,False,False,True,21.436117821667427,0.0,0.698398917078842,1748944567.02598
103,-101.67727713328908,97,False,True,False,36.53426761581473,0.0,0.6959754205499925,1748944567.559804
104,-52.26561954417764,200,False,False,True,18.74539566508352,0.0,0.6935609822340282,1748944568.603115
105,-58.09806511866558,200,False,False,True,25.652275865477023,0.0,0.6911555682744032,1748944569.5603824
106,-40.89884186462203,200,False,False,True,28.8160397526766,0.0,0.6887591449411166,1748944570.4885368
107,-15.903054900403047,200,False,False,True,10.926872508854501,0.0,0.6863716786302384,1748944571.3986018
108,-94.02903551333357,200,False,False,True,31.01519607801164,0.0,0.6839931358634388,1748944572.3254943
109,-73.66013047337442,200,False,False,True,30.09975970217589,0.0,0.6816234832875191,1748944573.308752
110,-83.43037225445407,200,False,False,True,19.753087707055155,0.0,0.6792626876739432,1748944574.2966986
111,-27.311298662959825,200,False,False,True,14.249940048752464,0.0,0.676910715918372,1748944575.2678838
112,-64.27654790526698,200,False,False,True,30.797022092897443,0.0,0.6745675350402,1748944576.188771
113,-97.70706157004827,46,False,True,False,34.01392063832861,0.0,0.6722331121820909,1748944576.40885
114,-87.26846840335908,200,False,False,True,28.427881945322515,0.0,0.669907414609519,1748944577.458587
115,-71.35599430983493,200,False,False,True,29.506198562318016,0.0,0.6675904097103088,1748944578.415014
116,-3.7397775938424838,200,False,False,True,18.846370149065663,0.0,0.6652820649941784,1748944579.361142
117,-18.21445093292328,200,False,False,True,15.30044794152999,0.0,0.6629823480922833,1748944580.2806647
118,-74.71431943811038,200,False,False,True,17.51981969620774,0.0,0.6606912267567627,1748944581.1805093
119,-35.22070114128287,200,False,False,True,29.03952021487488,0.0,0.6584086688602883,1748944582.0960023
120,-60.882672790973864,200,False,False,True,16.8133089351236,0.0,0.6561346423956118,1748944583.0337124
121,-51.23722283295467,200,False,False,True,36.63728450065829,0.0,0.6538691154751181,1748944583.9942584
122,-49.18194581172344,200,False,False,True,25.846283196620178,0.0,0.6516120563303764,1748944584.9166367
123,-59.68162829576981,200,False,False,True,18.08491889914686,0.0,0.6493634333116964,1748944585.8467453
124,-70.13948783243403,200,False,False,True,23.841712460878494,0.0,0.6471232148876832,1748944586.833036
125,-73.9910342898716,200,False,False,True,30.993147601644583,0.0,0.6448913696447959,1748944587.8062935
126,-83.0866048227002,200,False,False,True,25.54991310474094,0.0,0.6426678662869064,1748944588.8303978
127,-66.3535699014705,200,False,False,True,20.118794219672584,0.0,0.6404526736348615,1748944589.8062282
128,-73.54245073618699,200,False,False,True,34.147326951061245,0.0,0.6382457606260447,1748944590.7296333
129,-89.91022052642114,200,False,False,True,37.32209457799974,0.0,0.6360470963139415,1748944591.647853
130,-72.82776263096666,200,False,False,True,34.60140469201189,0.0,0.6338566498677047,1748944592.5669272
131,-49.32895225143593,200,False,False,True,22.19635365293674,0.0,0.6316743905717225,1748944593.4891677
132,-15.901555247317452,200,False,False,True,12.610612986538687,0.0,0.6295002878251879,1748944594.4452221
133,-51.86352850953454,200,False,False,True,26.831949301878865,0.0,0.627334311141669,1748944595.360605
134,-66.94786365510342,200,False,False,True,23.209963696715732,0.0,0.6251764301486824,1748944596.2777398
135,-32.24857240897566,200,False,False,True,15.149685111020075,0.0,0.6230266145872665,1748944597.1939156
136,41.8065281132235,200,False,False,True,18.84374138974825,0.0,0.6208848343115573,1748944598.1178038
137,-79.43735794501482,200,False,False,True,29.502327046685362,0.0,0.6187510592883665,1748944599.0968256
138,-128.07993571397188,151,False,True,False,31.322072131922642,0.0,0.616625259596759,1748944599.8259242
139,46.54468165302408,200,False,False,True,12.039614211393092,0.0,0.6145074054276346,1748944600.8976002
140,-58.66235553022405,200,False,False,True,20.094734091190855,0.0,0.6123974670833091,1748944601.8624218
141,-38.17628815943139,200,False,False,True,13.505067580085202,0.0,0.6102954149770987,1748944602.8438509
142,-149.9332188960465,160,False,True,False,24.68481259212206,0.0,0.6082012196329043,1748944603.630631
143,-67.25067171306294,200,False,False,True,29.420920568262844,0.0,0.6061148516847983,1748944604.6148493
144,-85.32345204555202,200,False,False,True,23.23256080773465,0.0,0.6040362818766136,1748944605.529737
145,-75.19375454676226,200,False,False,True,16.35586674351648,0.0,0.6019654810615324,1748944606.461846
146,20.5962870504288,200,False,False,True,15.8285926094148,0.0,0.5999024202016779,1748944607.3789608
147,-57.4395080108386,200,False,False,True,34.002251145752155,0.0,0.5978470703677075,1748944608.3003547
148,-50.31931227447469,200,False,False,True,27.211440868428497,0.0,0.5957994027384058,1748944609.2398047
149,-32.79500818946195,200,False,False,True,29.683699129939452,0.0,0.5937593886002827,1748944610.2720227
150,-64.21903146969942,200,False,False,True,25.363930562710596,0.0,0.5917269993471681,1748944611.320712
151,6.415133426647504,200,False,False,True,13.561072784312577,0.0,0.5897022064798132,1748944613.1829832
152,-17.406442521523047,200,False,False,True,26.18240289942728,0.0,0.5876849816054891,1748944614.2277608
153,-57.824917930602076,200,False,False,True,28.542182637289468,0.0,0.5856752964375896,1748944615.2330105
154,-43.92470393512488,200,False,False,True,32.279620530034514,0.0,0.5836731227952344,1748944616.2208745
155,-23.48304698686061,200,False,False,True,10.969238801666496,0.0,0.5816784326028737,1748944617.1255467
156,-45.60198223670682,200,False,False,True,29.657828518369975,0.0,0.5796911978898945,1748944618.0605388
157,-14.657922280809807,200,False,False,True,20.991094523888012,0.0,0.5777113907902288,1748944619.0198398
158,-19.62881413067824,200,False,False,True,24.50608208181704,0.0,0.5757389835419623,1748944620.0075736
159,86.32923841818422,200,False,False,True,25.867431522705758,0.0,0.5737739484869455,1748944620.9806678
160,-58.459657947848555,200,False,False,True,32.485768254900016,0.0,0.571816258070406,1748944621.9486878
161,52.425404734464664,200,False,False,True,29.227743119924572,0.0,0.5698658848405612,1748944623.101502
162,-53.06518794738231,200,False,False,True,27.18963959607607,0.0,0.5679228014482349,1748944624.1813235
163,-57.23635243847201,200,False,False,True,28.706932861592186,0.0,0.5659869806464719,1748944625.2927139
164,-56.02865791478252,200,False,False,True,32.51556660376734,0.0,0.5640583952901577,1748944626.3601124
165,-38.845672143737254,200,False,False,True,27.62266964493016,0.0,0.5621370183356368,1748944627.366229
166,-83.16838406076711,200,False,False,True,36.344649886137496,0.0,0.5602228228403335,1748944628.4233468
167,-37.99690309745842,200,False,False,True,18.77347077904497,0.0,0.5583157819623752,1748944629.4532678
168,-35.33174484245853,200,False,False,True,14.091833038200745,0.0,0.5564158689602142,1748944630.7069216
169,-28.293482704624264,200,False,False,True,12.398486431781595,0.0,0.554523057192254,1748944631.9425695
170,-54.39443808503754,200,False,False,True,23.357752904339637,0.0,0.5526373201164759,1748944633.0479023
171,-67.34078646559085,200,False,False,True,26.68255574846873,0.0,0.5507586312900657,1748944634.110998
172,-55.43722099049074,200,False,False,True,30.144680181467148,0.0,0.5488869643690439,1748944635.1458046
173,-132.7714946219296,127,False,True,False,23.482366334692507,0.0,0.5470222931078955,1748944635.8039768
174,-58.605030527548024,200,False,False,True,20.273460005132687,0.0,0.5451645913592028,1748944636.7572956
175,-41.98338786997499,200,False,False,True,20.948766659929344,0.0,0.5433138330732783,1748944637.6700957
176,-59.38054229968236,200,False,False,True,19.761769804697693,0.0,0.5414699922977991,1748944638.724753
177,-49.55201535465411,200,False,False,True,16.915388705202776,0.0,0.5396330431774436,1748944639.7572086
178,75.58146149845832,200,False,False,True,22.62575929466835,0.0,0.5378029599535288,1748944640.9529996
179,-72.31144521996505,200,False,False,True,21.694657595254025,0.0,0.5359797169636487,1748944642.1908777
180,-55.26993007162008,200,False,False,True,25.16370867705708,0.0,0.5341632886413147,1748944643.4140565
181,-14.20084778928425,200,False,False,True,26.882763582976935,0.0,0.5323536495155974,1748944644.5823984
182,36.237187971879074,200,False,False,True,15.116468947424153,0.0,0.530550774210769,1748944645.776104
183,86.39036127036998,200,False,False,True,9.786209362801587,0.0,0.5287546374459475,1748944646.9733603
184,-41.835728466628396,200,False,False,True,31.4748241726867,0.0,0.5269652140347425,1748944648.1470568
185,-64.61865686019452,200,False,False,True,26.158314700185603,0.0,0.5251824788849019,1748944649.3452222
186,-31.218031976017393,200,False,False,True,26.11222187854025,0.0,0.5234064069979594,1748944650.459955
187,-58.975569416780026,200,False,False,True,24.547324825244015,0.0,0.5216369734688853,1748944651.5827453
188,-51.708140430620986,200,False,False,True,24.242317043885137,0.0,0.519874153485736,1748944652.7739153
189,51.69346308524013,200,False,False,True,13.545310779987895,0.0,0.5181179223293069,1748944654.018118
190,13.724732141200791,200,False,False,True,12.313343350758153,0.0,0.5163682553727852,1748944655.18055
191,-35.2483438427349,200,False,False,True,21.885663777543726,0.0,0.5146251280814049,1748944656.395922
192,59.774308109192404,200,False,False,True,15.864096113928321,0.0,0.5128885160121028,1748944657.5660648
193,-77.2457662426746,200,False,False,True,24.354321201450194,0.0,0.5111583948131755,1748944658.6699185
194,-49.16428761905901,200,False,False,True,24.765096491114296,0.0,0.5094347402239381,1748944659.823513
195,-55.666517290946466,200,False,False,True,20.166819842712318,0.0,0.5077175280743839,1748944660.9859443
196,65.18810744392691,200,False,False,True,9.712124715146084,0.0,0.5060067342848455,1748944662.1241155
197,-84.57859304907313,200,False,False,True,21.9440720731772,0.0,0.5043023348656576,1748944663.2597415
198,-55.53493451220778,200,False,False,True,23.857181659263045,0.0,0.5026043059168195,1748944664.445531
199,-52.33488179780443,200,False,False,True,14.583688525879662,0.0,0.5009126236276611,1748944665.594288
200,-45.88879384642917,200,False,False,True,23.573044931840478,0.0,0.4992272642765085,1748944666.7405896
201,-76.34980501270087,200,False,False,True,26.044952224754237,0.0,0.4975482042303513,1748944668.8679566
202,-73.64998903959939,200,False,False,True,24.209383159590754,0.0,0.49587541994451145,1748944670.0465767
203,-33.72968549879493,200,False,False,True,16.138217296947534,0.0,0.4942088879623128,1748944671.1870966
204,191.1531653093891,200,False,False,True,5.9864078561791425,0.0,0.4925485849147527,1748944672.2676225
205,-51.2848907026182,200,False,False,True,32.00443743330615,0.0,0.49089448752017334,1748944673.3420024
206,-51.15375809934946,200,False,False,True,21.178147768130845,0.0,0.48924657258393645,1748944674.4912393
207,-48.5768410740175,200,False,False,True,32.124346873734645,0.0,0.4876048169980974,1748944675.6931467
208,-18.64566760502025,200,False,False,True,30.932729703040323,0.0,0.4859691977410811,1748944676.8166428
209,-70.90475412033236,200,False,False,True,18.542364645454494,0.0,0.4843396918773593,1748944677.8718388
210,-0.09861264510773687,200,False,False,True,28.37019295113735,0.0,0.48271627655712934,1748944678.9576488
211,-46.03145120838322,200,False,False,True,37.61119279622254,0.0,0.4810989290159931,1748944680.0597906
212,-57.85230065284491,200,False,False,True,16.915355115000427,0.0,0.47948762657463817,1748944681.2019439
213,-159.36691227425536,180,False,True,False,27.273354506195105,0.0,0.47788234663852003,1748944682.256186
214,30.423676975019475,200,False,False,True,11.186914769150931,0.0,0.4762830666975445,1748944683.3122737
215,-105.1117849961295,113,False,True,False,17.362609489850463,0.0,0.47468976432575294,1748944683.955675
216,-72.16318360423232,200,False,False,True,21.287413121846946,0.0,0.47310241718100715,1748944685.0828846
217,-40.59277612089771,200,False,False,True,12.339266427511467,0.0,0.47152100300467636,1748944686.184332
218,-75.63781577843454,200,False,False,True,27.74656154618772,0.0,0.46994549962132515,1748944687.2902045
219,-10.843161891813196,200,False,False,True,27.684413492041426,0.0,0.46837588493840226,1748944688.3653662
220,119.26068815234888,200,False,False,True,16.589177217017273,0.0,0.4668121369459311,1748944689.4241326
221,-72.5321857386202,200,False,False,True,25.4858052306814,0.0,0.4652542337162007,1748944690.4755113
222,-141.47562363943814,120,False,True,False,39.32763850956018,0.0,0.4637021534034587,1748944691.126348
223,11.212633792093667,200,False,False,True,20.45037490460158,0.0,0.4621558742436049,1748944692.19016
224,-59.21389655131939,200,False,False,True,18.47530676731827,0.0,0.46061537455388557,1748944693.2930038
225,-96.06567240970264,78,False,True,False,20.861093659176312,0.0,0.45908063273259014,1748944693.776709
226,-22.151101535495556,200,False,False,True,16.46845034338199,0.0,0.45755162725874776,1748944695.0213556
227,-63.840312351587976,200,False,False,True,19.14424258493527,0.0,0.45602833669182596,1748944696.1973028
228,-141.4039151600758,180,False,True,False,29.845086584707907,0.0,0.4545107396714295,1748944697.191272
229,-69.36362679092811,200,False,False,True,19.692738005547245,0.0,0.4529988149170011,1748944698.270095
230,-159.341562282187,189,False,True,False,33.62921237107782,0.0,0.45149254122752325,1748944699.3368175
231,-97.71185990223495,200,False,False,True,29.91291053923412,0.0,0.4499918974812204,1748944700.4871902
232,-49.171773947989806,200,False,False,True,23.70818934574467,0.0,0.44849686263526345,1748944701.716533
233,120.94346575125303,200,False,False,True,8.53811669108247,0.0,0.447007415725474,1748944702.9257486
234,-13.45265185650746,200,False,False,True,9.163419837214532,0.0,0.44552353586603055,1748944704.0587828
235,-65.88081700863995,200,False,False,True,30.09354778772611,0.0,0.4440452022491762,1748944705.1911075
236,-38.65791356560438,200,False,False,True,15.03961354821647,0.0,0.44257239414492616,1748944706.402915
237,-68.16089856648126,200,False,False,True,22.25318841600393,0.0,0.4411050909007773,1748944707.6453922
238,-105.21565089417905,121,False,True,False,17.8686544861798,0.0,0.4396432719414188,1748944708.3537595
239,-59.39279782867467,200,False,False,True,26.844409349186783,0.0,0.4381869167684432,1748944709.5024862
240,-66.69964934366314,200,False,False,True,32.59216846114202,0.0,0.43673600496005915,1748944710.6338406
241,79.67042333420655,200,False,False,True,11.061847735053659,0.0,0.4352905161708053,1748944711.788586
242,144.648462046455,200,False,False,True,8.066584484676872,0.0,0.4338504301312645,1748944712.981205
243,-60.32385282603082,200,False,False,True,32.66131520618406,0.0,0.43241572664778016,1748944714.1567323
244,-74.886704130646,200,False,False,True,24.47783980740661,0.0,0.43098638560217256,1748944715.355715
245,110.35118222824825,200,False,False,True,11.734364402190215,0.0,0.4295623869514569,1748944716.5899503
246,-58.9581029191867,200,False,False,True,33.835159152850196,0.0,0.42814371072756235,1748944717.8961055
247,-70.9105534312765,200,False,False,True,21.255853930192075,0.0,0.4267303370370522,1748944719.1324668
248,-44.29266414070806,200,False,False,True,23.32786674097344,0.0,0.42532224606084446,1748944720.3750474
249,-66.52257724598043,200,False,False,True,17.191290824502296,0.0,0.4239194180539343,1748944721.592833
250,-42.54640408936542,200,False,False,True,24.459346968368497,0.0,0.4225218333451169,1748944722.815188
251,-41.02699756238251,200,False,False,True,34.02811534182991,0.0,0.42112947233671205,1748944725.1091025
252,-54.83636758884839,200,False,False,True,23.530430222396806,0.0,0.41974231550428875,1748944726.3482268
253,-48.67523455540317,200,False,False,True,34.67286933356339,0.0,0.418360343396392,1748944727.6397786
254,10.506816877915913,200,False,False,True,28.839701873642003,0.0,0.4169835366342697,1748944728.8563068
255,-35.55140471742949,200,False,False,True,14.071238593261254,0.0,0.41561187591160087,1748944729.920589
256,-59.04788214766231,200,False,False,True,16.59896112758487,0.0,0.41424534199422514,1748944730.968909
257,-52.3674106273973,200,False,False,True,18.890078241139495,0.0,0.412883915719873,1748944731.911894
258,-59.59142879449656,200,False,False,True,33.01216910532634,0.0,0.411527577997897,1748944732.8357258
259,-74.5689213799728,200,False,False,True,23.29547899861402,0.0,0.4101763098090041,1748944733.8262172
260,219.27148860449475,200,False,False,True,6.423050540579417,0.0,0.4088300922049889,1748944734.8640482
261,94.001957596017,200,False,False,True,14.419949705125477,0.0,0.407488906308468,1748944735.880533
262,-37.270696721925326,200,False,False,True,11.406797881687197,0.0,0.40615273331261553,1748944736.8061306
263,147.25311912924076,200,False,False,True,15.939173101117229,0.0,0.40482155448089885,1748944737.7974396
264,23.87919065343013,200,False,False,True,28.705177216405144,0.0,0.4034953511468164,1748944738.7405596
265,-101.46637446608571,60,False,True,False,33.66138976607779,0.0,0.4021741047136355,1748944739.025945
266,66.48549282093659,200,False,False,True,9.241087314487157,0.0,0.4008577966541321,1748944739.9540374
267,110.60421965870017,200,False,False,True,13.047584516188513,0.0,0.39954640851033035,1748944740.9015334
268,-0.6216267124816622,200,False,False,True,21.809749910028188,0.0,0.39823992189324436,1748944741.8103456
269,-68.29185281800592,200,False,False,True,19.95382691288469,0.0,0.3969383184826198,1748944742.733766
270,-38.49794419139412,200,False,False,True,17.46432141866819,0.0,0.39564158002667743,1748944743.6727164
271,107.95083162577045,200,False,False,True,14.590125139433598,0.0,0.3943496883418571,1748944744.6048937
272,-46.223295505745064,200,False,False,True,18.77029190462036,0.0,0.3930626253125624,1748944745.5543172
273,-70.56041110428075,200,False,False,True,27.42738521947941,0.0,0.39178037289090706,1748944746.5188751
274,-43.19694769414616,200,False,False,True,15.716507223830726,0.0,0.39050291309646196,1748944747.4415221
275,56.55912908946766,200,False,False,True,13.618189802294044,0.0,0.3892302280160023,1748944748.3601923
276,-25.86505707103449,200,False,False,True,13.442328160568945,0.0,0.3879622998032573,1748944749.3172255
277,-48.425489642659464,200,False,False,True,23.44818193183399,0.0,0.38669911067865925,1748944750.2566159
278,-48.692780172925666,200,False,False,True,17.948573577155127,0.0,0.3854406429290944,1748944751.1895914
279,-150.50480850099177,195,False,True,False,14.286331587981664,0.0,0.3841868789076551,1748944752.103
280,-56.36456003459226,200,False,False,True,34.25210457537206,0.0,0.3829378010333913,1748944753.019057
281,-70.33880792136732,200,False,False,True,26.86152521197781,0.0,0.38169339179106515,1748944754.034675
282,-58.715896333502236,200,False,False,True,33.34924171912777,0.0,0.38045363373090446,1748944754.9710505
283,49.60548125293286,200,False,False,True,23.106092477132822,0.0,0.3792185094683586,1748944755.8939252
284,205.9555460697487,200,False,False,True,11.571612174664514,0.0,0.3779880016838545,1748944756.8076174
285,93.23152082690824,200,False,False,True,18.608150969094467,0.0,0.37676209312255365,1748944757.7417033
286,-68.6820686300304,200,False,False,True,30.674455659064467,0.0,0.37554076659411073,1748944758.7045124
